video_name,frame_number,response,Folder,Label,clean_response,clean_response_no_keywords
0TFi8D8IBg4_0.avi,75,"A hallway features two closed maroon doors, a white plastic chair, and a person partially visible bending down on the right side. No",NonFight\0TFi8D8IBg4_0.avi,NonFight,"A hallway features two closed maroon doors, a white plastic chair, and a person partially visible bending down on the right side.",A hallway features two closed maroon doors a white plastic chair and a person partially visible bending down on the right side
0TP13Nyn_0.avi,75,"An overhead view shows people at a food counter with packed pastries and meats. A vendor is handling a transaction while others work, with two cash registers visible. No",NonFight\0TP13Nyn_0.avi,NonFight,"An overhead view shows people at a food counter with packed pastries and meats. A vendor is handling a transaction while others work, with two cash registers visible.",An overhead view shows at a food with packed pastries and meats A vendor is handling a transaction while others work with two cash registers visible
0vasozvJYvk_0.avi,75,"Two individuals walk on a sidewalk beside a road. One person pushes a stroller near a building, while another walks further down. No",NonFight\0vasozvJYvk_0.avi,NonFight,"Two individuals walk on a sidewalk beside a road. One person pushes a stroller near a building, while another walks further down.",Two individuals walk on a beside a road One person pushes a stroller near a building while another walks further down
0vasozvJYvk_1.avi,75,"A person pushes a pram on a sidewalk while another stands nearby. Cars drive on the adjacent road, and buildings line the street. No",NonFight\0vasozvJYvk_1.avi,NonFight,"A person pushes a pram on a sidewalk while another stands nearby. Cars drive on the adjacent road, and buildings line the street.",A person pushes a pram on a while another nearby Cars drive on the adjacent road and buildings line the
0vasozvJYvk_2.avi,75,"Two hooded individuals walk along a sidewalk next to a road with traffic. One person pushes a baby stroller, while the other stands near. No",NonFight\0vasozvJYvk_2.avi,NonFight,"Two hooded individuals walk along a sidewalk next to a road with traffic. One person pushes a baby stroller, while the other stands near.",Two hooded individuals walk along a next to a road with traffic One person pushes a baby stroller while the other near
0xoSMgad_0.avi,75,"Two women are at a table; one is looking into an open drawer, and the other is interacting with a box. They appear to be engaged in a calm, organized task. No.",NonFight\0xoSMgad_0.avi,NonFight,"Two women are at a table; one is looking into an open drawer, and the other is interacting with a box. They appear to be engaged in a calm, organized task. No.",Two women are at a table one is looking into an open drawer and the other is interacting with a box They appear to be engaged in a calm organized task No
0YbzxGPE_0.avi,75,"Two people are shopping in a convenience store, walking through the aisles filled with various products. no",NonFight\0YbzxGPE_0.avi,NonFight,"Two people are shopping in a convenience store, walking through the aisles filled with various products.",Two are shopping in a convenience walking through the aisles filled with various products
0_DzLlklZa0_0.avi,75,"A security video shows individuals in a common area, possibly a correctional facility, with some entering/exiting a doorway while an officer stands by a door. No",NonFight\0_DzLlklZa0_0.avi,NonFight,"A security video shows individuals in a common area, possibly a correctional facility, with some entering/exiting a doorway while an officer stands by a door.",A video shows individuals in a common area possibly a correctional facility with some enteringexiting a doorway while an officer by a door
0_DzLlklZa0_1.avi,75,"Two men in a correctional facility hallway appear to be in a forceful interaction, with one seemingly restraining or confronting the other. yes",NonFight\0_DzLlklZa0_1.avi,NonFight,"Two men in a correctional facility hallway appear to be in a forceful interaction, with one seemingly restraining or confronting the other.",Two men in a correctional facility hallway appear to be in a forceful interaction with one seemingly restraining or confronting the other
0_DzLlklZa0_2.avi,75,"Multiple officers are present in a correctional facility hallway. Two officers in the foreground are bent low, while others are approaching, suggesting an ongoing incident. yes",NonFight\0_DzLlklZa0_2.avi,NonFight,"Multiple officers are present in a correctional facility hallway. Two officers in the foreground are bent low, while others are approaching, suggesting an ongoing incident.",Multiple officers are present in a correctional facility hallway Two officers in the foreground are bent low while others are approaching suggesting an ongoing incident
0_DzLlklZa0_3.avi,75,"Sheriff's deputies move urgently through a hallway, one with a drawn gun, while two others are crouched down in the corner. Yes",NonFight\0_DzLlklZa0_3.avi,NonFight,"Sheriff's deputies move urgently through a hallway, one with a drawn gun, while two others are crouched down in the corner.",Sheriffs deputies move urgently through a hallway one with a drawn gun while two others are crouched down in the corner
11vr9Jho_0.avi,75,"A surveillance view shows an outdoor parking lot with several cars and a person walking. A fenced playground is visible in the background, suggesting a residential area. no",NonFight\11vr9Jho_0.avi,NonFight,"A surveillance view shows an outdoor parking lot with several cars and a person walking. A fenced playground is visible in the background, suggesting a residential area.",A view shows an outdoor parking lot with several cars and a person walking A fenced playground is visible in the background suggesting a residential area
14YZVngQ_0.avi,75,A busy urban street is teeming with numerous pedestrians walking in various directions. Buildings with storefronts and a parked white van line the bustling thoroughfare. No,NonFight\14YZVngQ_0.avi,NonFight,A busy urban street is teeming with numerous pedestrians walking in various directions. Buildings with storefronts and a parked white van line the bustling thoroughfare.,A busy urban is teeming with numerous pedestrians walking in various directions Buildings with storefronts and a parked white van line the bustling thoroughfare
16O0PIQP_0.avi,75,"Two cars are stopped nose-to-nose on a residential road, possibly in a standoff. Several other cars are parked nearby, and people are visible near a playground and buildings. no",NonFight\16O0PIQP_0.avi,NonFight,"Two cars are stopped nose-to-nose on a residential road, possibly in a standoff. Several other cars are parked nearby, and people are visible near a playground and buildings.",Two cars are stopped nosetonose on a residential road possibly in a standoff Several other cars are parked nearby and are visible near a playground and buildings
18xQQOv5_0.avi,75,"Men are actively unloading many boxes from the back of a large truck, stacking them on the ground in what appears to be a loading or storage area. no",NonFight\18xQQOv5_0.avi,NonFight,"Men are actively unloading many boxes from the back of a large truck, stacking them on the ground in what appears to be a loading or storage area.",Men are actively unloading many boxes from the back of a large truck stacking them on the ground in what appears to be a loading or storage area
1A3zEkCHBl8_0.avi,75,"People are gathered outside buildings at night. Some are on stairs, while others stand on paths, appearing to socialize. No",NonFight\1A3zEkCHBl8_0.avi,NonFight,"People are gathered outside buildings at night. Some are on stairs, while others stand on paths, appearing to socialize.",People are gathered outside buildings at Some are on stairs while others stand on paths appearing to socialize
1A3zEkCHBl8_1.avi,75,"Two people are engaged in a physical altercation in a parking lot. One person is on top of a car while the other stands beside it, seemingly pushing. yes",NonFight\1A3zEkCHBl8_1.avi,NonFight,"Two people are engaged in a physical altercation in a parking lot. One person is on top of a car while the other stands beside it, seemingly pushing.",Two are engaged in a physical altercation in a parking lot One person is on top of a car while the other beside it seemingly pushing
1A3zEkCHBl8_2.avi,75,"Emergency services are active in a nighttime parking lot, with a police car and fire truck present. People are gathered, observing an unfolding incident involving multiple vehicles. No",NonFight\1A3zEkCHBl8_2.avi,NonFight,"Emergency services are active in a nighttime parking lot, with a police car and fire truck present. People are gathered, observing an unfolding incident involving multiple vehicles.",Emergency services are active in a nighttime parking lot with a police car and fire truck present People are gathered observing an unfolding incident involving multiple vehicles
1ahhhDBQHxg_0.avi,75,"A panda is resting on a bed in a dimly lit hallway or common area, captured by a security camera. No",NonFight\1ahhhDBQHxg_0.avi,NonFight,"A panda is resting on a bed in a dimly lit hallway or common area, captured by a security camera.",A panda is resting on a bed in a dimly lit hallway or common area captured by a
1dsLuL5Lvbc_0.avi,75,A person is relaxing on a couch in a living room. A kitchen area and other rooms are visible in the background. No,NonFight\1dsLuL5Lvbc_0.avi,NonFight,A person is relaxing on a couch in a living room. A kitchen area and other rooms are visible in the background.,A person is relaxing on a couch in a living room A kitchen area and other rooms are visible in the background
1O4KGHbRt3M_0.avi,75,"A man stands near a seated woman on a bus. The woman is looking down, potentially using a phone. The man wears a cap and blue jacket. No",NonFight\1O4KGHbRt3M_0.avi,NonFight,"A man stands near a seated woman on a bus. The woman is looking down, potentially using a phone. The man wears a cap and blue jacket.",A man near a seated woman on a bus The woman is looking down potentially using a phone The man wears a cap and blue jacket
1O4KGHbRt3M_1.avi,75,"A view from inside a bus shows the driver from behind, with the front door and external scenery visible. No",NonFight\1O4KGHbRt3M_1.avi,NonFight,"A view from inside a bus shows the driver from behind, with the front door and external scenery visible.",A view from inside a bus shows the driver from behind with the front door and external scenery visible
1oEbrZhr_0.avi,75,"A man walks quickly through a sunlit indoor space with glass doors, past visible ""SUBWAY"" and exit signs. yes",NonFight\1oEbrZhr_0.avi,NonFight,"A man walks quickly through a sunlit indoor space with glass doors, past visible ""SUBWAY"" and exit signs.",A man walks quickly through a sunlit space with glass doors past visible SUBWAY and exit signs
1OXrIaQK_0.avi,75,"People are entering and exiting a room, while others relax on couches in what appears to be a waiting area or office common space. no",NonFight\1OXrIaQK_0.avi,NonFight,"People are entering and exiting a room, while others relax on couches in what appears to be a waiting area or office common space.",People are entering and exiting a room while others relax on couches in what appears to be a waiting area or office common space
1QixA5m2_0.avi,75,"A multi-level interior space, likely an atrium or promenade, is bustling with people. Ornate columns and arches define the area, with signs like ""ROYAL ARCADE"" visible. yes",NonFight\1QixA5m2_0.avi,NonFight,"A multi-level interior space, likely an atrium or promenade, is bustling with people. Ornate columns and arches define the area, with signs like ""ROYAL ARCADE"" visible.",A multilevel interior space likely an atrium or promenade is bustling with Ornate columns and arches define the area with signs like ROYAL ARCADE visible
1r91ACCe_0.avi,75,"A city street at night with vehicles, including a yellow truck, and pedestrians. Buildings with illuminated signs line the busy road. no",NonFight\1r91ACCe_0.avi,NonFight,"A city street at night with vehicles, including a yellow truck, and pedestrians. Buildings with illuminated signs line the busy road.",A city at with vehicles including a yellow truck and pedestrians Buildings with illuminated signs line the busy road
1tU4kxa51vw_0.avi,75,"Several individuals are gathered in an outdoor or semi-outdoor area at night, illuminated by a bright light. A group appears to be in a confrontational stance, while one person observes. Yes",NonFight\1tU4kxa51vw_0.avi,NonFight,"Several individuals are gathered in an outdoor or semi-outdoor area at night, illuminated by a bright light. A group appears to be in a confrontational stance, while one person observes.",Several individuals are gathered in an outdoor or semioutdoor area at illuminated by a bright light A group appears to be in a confrontational stance while one person observes
1tU4kxa51vw_1.avi,75,"A security camera captures multiple men in an outdoor area at night. Two men are in the foreground, while a man in the background appears to be gesturing with a raised arm. Yes",NonFight\1tU4kxa51vw_1.avi,NonFight,"A security camera captures multiple men in an outdoor area at night. Two men are in the foreground, while a man in the background appears to be gesturing with a raised arm.",A captures multiple men in an outdoor area at Two men are in the foreground while a man in the background appears to be gesturing with a raised arm
1tU4kxa51vw_2.avi,75,"Several men are gathered in a dimly lit indoor space. Two men in the foreground are engaged in a close conversation, one gesturing assertively towards the other. yes",NonFight\1tU4kxa51vw_2.avi,NonFight,"Several men are gathered in a dimly lit indoor space. Two men in the foreground are engaged in a close conversation, one gesturing assertively towards the other.",Several men are gathered in a dimly lit space Two men in the foreground are engaged in a close conversation one gesturing assertively towards the other
1Ytq2moWGdw_0.avi,75,"Grainy black and white security footage shows two men inside a store. One is behind a counter with a computer, the other near shelves. It appears to be a normal retail scene. no",NonFight\1Ytq2moWGdw_0.avi,NonFight,"Grainy black and white security footage shows two men inside a store. One is behind a counter with a computer, the other near shelves. It appears to be a normal retail scene.",Grainy black and white footage shows two men inside a One is behind a with a computer the other near shelves It appears to be a normal retail scene
24E0xYYUz44_0.avi,75,A man with a handgun walks through a dining area while another person crouches at a counter. Other patrons are seated in the background. yes,NonFight\24E0xYYUz44_0.avi,NonFight,A man with a handgun walks through a dining area while another person crouches at a counter. Other patrons are seated in the background.,A man with a handgun walks through a dining area while another person crouches at a Other patrons are seated in the background
24E0xYYUz44_1.avi,75,"In a cafeteria, one person has hands up in surrender. At the counter, two people are in a physical struggle, suggesting an aggressive confrontation like a robbery. yes",NonFight\24E0xYYUz44_1.avi,NonFight,"In a cafeteria, one person has hands up in surrender. At the counter, two people are in a physical struggle, suggesting an aggressive confrontation like a robbery.",In a cafeteria one person has hands up in surrender At the two are in a physical struggle suggesting an aggressive confrontation like a robbery
24E0xYYUz44_2.avi,75,"Three individuals are in a cafeteria-like room. One person is bent over a counter, another stands with a hand near their waist, and a third walks away. Yes",NonFight\24E0xYYUz44_2.avi,NonFight,"Three individuals are in a cafeteria-like room. One person is bent over a counter, another stands with a hand near their waist, and a third walks away.",Three individuals are in a cafeterialike room One person is bent over a another with a hand near their waist and a third walks away
2bBn7MLg_0.avi,75,A man and woman interact over a counter in a commercial setting. The man holds food while the woman attends to something on the counter. no,NonFight\2bBn7MLg_0.avi,NonFight,A man and woman interact over a counter in a commercial setting. The man holds food while the woman attends to something on the counter.,A man and woman interact over a in a commercial setting The man holds food while the woman attends to something on the
2gkuUVq1_0.avi,75,"People walk and stand in a brightly lit, tiled public corridor, likely a subway station or public walkway, shown as CCTV footage. no",NonFight\2gkuUVq1_0.avi,NonFight,"People walk and stand in a brightly lit, tiled public corridor, likely a subway station or public walkway, shown as CCTV footage.",People walk and stand in a brightly lit tiled public corridor likely a subway station or public walkway shown as CCTV footage
2KMf6p5Q_0.avi,75,"People are seen inside a retail store, with display cases of merchandise. Some individuals are interacting, while others are visible outside the entrance. no",NonFight\2KMf6p5Q_0.avi,NonFight,"People are seen inside a retail store, with display cases of merchandise. Some individuals are interacting, while others are visible outside the entrance.",People are seen inside a retail with display cases of merchandise Some individuals are interacting while others are visible outside the entrance
2KvkZ4yo_0.avi,75,"Several cars are parked in an outdoor lot and along a road, with some bushes and a pathway visible. It's a typical street and parking scene. No",NonFight\2KvkZ4yo_0.avi,NonFight,"Several cars are parked in an outdoor lot and along a road, with some bushes and a pathway visible. It's a typical street and parking scene.",Several cars are parked in an outdoor lot and along a road with some bushes and a pathway visible Its a typical and parking scene
310cmTrl_0.avi,75,"An office is shown from a security camera perspective, with employees working in cubicles and one person standing in an aisle. No.",NonFight\310cmTrl_0.avi,NonFight,"An office is shown from a security camera perspective, with employees working in cubicles and one person standing in an aisle. No.",An office is shown from a perspective with employees working in cubicles and one person standing in an aisle No
36zWWHlldS8_0.avi,75,A white pickup truck is parked at night while two adults walk along a paved area. A small child stands further down the path. No,NonFight\36zWWHlldS8_0.avi,NonFight,A white pickup truck is parked at night while two adults walk along a paved area. A small child stands further down the path.,A white pickup truck is parked at while two adults walk along a paved area A small child further down the path
3CQi0ZCCHvc_0.avi,75,"A person wearing a hijab walks in a hallway with a poster on the wall, captured in black and white by a security camera. No",NonFight\3CQi0ZCCHvc_0.avi,NonFight,"A person wearing a hijab walks in a hallway with a poster on the wall, captured in black and white by a security camera.",A person wearing a hijab walks in a hallway with a poster on the wall captured in black and white by a
3CQi0ZCCHvc_1.avi,75,"A person wearing a headscarf stands calmly inside an elevator, viewed from an overhead surveillance camera. A poster hangs on the wall. The image is black and white. no",NonFight\3CQi0ZCCHvc_1.avi,NonFight,"A person wearing a headscarf stands calmly inside an elevator, viewed from an overhead surveillance camera. A poster hangs on the wall. The image is black and white.",A person wearing a headscarf calmly inside an elevator viewed from an overhead A poster hangs on the wall The image is black and white
3CQi0ZCCHvc_2.avi,75,"Three individuals are captured by a security camera in a hallway, two appearing to look downwards. One wears a cap, another a hijab. no",NonFight\3CQi0ZCCHvc_2.avi,NonFight,"Three individuals are captured by a security camera in a hallway, two appearing to look downwards. One wears a cap, another a hijab.",Three individuals are captured by a in a hallway two appearing to look downwards One wears a cap another a hijab
3djtKN3k_0.avi,75,A top-down view shows an employee operating a cash register at a deli counter while a customer stands nearby. Various food items are displayed. no,NonFight\3djtKN3k_0.avi,NonFight,A top-down view shows an employee operating a cash register at a deli counter while a customer stands nearby. Various food items are displayed.,A topdown view shows an employee operating a cash register at a deli while a customer nearby Various food items are displayed
3Edebh8P_0.avi,75,"Customers and staff are seen inside a business with a counter. People are entering, exiting, and interacting, appearing to conduct normal activities. No.",NonFight\3Edebh8P_0.avi,NonFight,"Customers and staff are seen inside a business with a counter. People are entering, exiting, and interacting, appearing to conduct normal activities. No.",Customers and staff are seen inside a business with a People are entering exiting and interacting appearing to conduct normal activities No
3GUaHts0_0.avi,75,"Two men are playing a card game, likely poker, at a large table with chips and money. no",NonFight\3GUaHts0_0.avi,NonFight,"Two men are playing a card game, likely poker, at a large table with chips and money.",Two men are playing a card game likely poker at a large table with chips and money
3HCpeji1_0.avi,75,An overhead CCTV view shows a retail clothing store with various apparel displayed on racks and tables. A person wearing a yellow hat is visible at the bottom. No,NonFight\3HCpeji1_0.avi,NonFight,An overhead CCTV view shows a retail clothing store with various apparel displayed on racks and tables. A person wearing a yellow hat is visible at the bottom.,An overhead CCTV view shows a retail clothing with various apparel displayed on racks and tables A person wearing a yellow hat is visible at the bottom
3kpviz7lAMY_0.avi,75,"Two people are in a building's interior. One walks down a hallway, while another ascends stairs. No",NonFight\3kpviz7lAMY_0.avi,NonFight,"Two people are in a building's interior. One walks down a hallway, while another ascends stairs.",Two are in a buildings interior One walks down a hallway while another ascends stairs
3OKArbzg1uc_0.avi,75,"People are riding a bus or train. Passengers are seated, some using phones, one smiling, others resting quietly. no",NonFight\3OKArbzg1uc_0.avi,NonFight,"People are riding a bus or train. Passengers are seated, some using phones, one smiling, others resting quietly.",People are riding a bus or train Passengers are seated some using phones one smiling others resting quietly
3pRrZ9TS_0.avi,75,"An overhead security camera view shows two men in a busy, narrow shop filled with merchandise on shelves and in display cases. One man sits at a counter, another on a bench. No",NonFight\3pRrZ9TS_0.avi,NonFight,"An overhead security camera view shows two men in a busy, narrow shop filled with merchandise on shelves and in display cases. One man sits at a counter, another on a bench.",An overhead view shows two men in a busy narrow shop filled with merchandise on shelves and in display cases One man sits at a another on a bench
3qsou7p57Nk_0.avi,75,"People are gathered in a dimly lit bar or pool hall with pool tables visible and a ""Budweiser"" sign overhead. The scene appears active. No",NonFight\3qsou7p57Nk_0.avi,NonFight,"People are gathered in a dimly lit bar or pool hall with pool tables visible and a ""Budweiser"" sign overhead. The scene appears active.",People are gathered in a dimly lit bar or pool hall with pool tables visible and a Budweiser sign overhead The scene appears active
3qsou7p57Nk_1.avi,75,"Two people are visible in a bright, blurry image, likely in a doorway or hallway. One figure is heavily illuminated, while the other is darker and less defined. No",NonFight\3qsou7p57Nk_1.avi,NonFight,"Two people are visible in a bright, blurry image, likely in a doorway or hallway. One figure is heavily illuminated, while the other is darker and less defined.",Two are visible in a bright blurry image likely in a doorway or hallway One figure is heavily illuminated while the other is darker and less defined
3SS0E4SmTk8_0.avi,75,"An outdoor area features potted plants and a person walking in the background. A timestamp indicates it's a video, but ""NOT IN REAL TIME."" no",NonFight\3SS0E4SmTk8_0.avi,NonFight,"An outdoor area features potted plants and a person walking in the background. A timestamp indicates it's a video, but ""NOT IN REAL TIME.",An outdoor area features potted plants and a person walking in the background A timestamp indicates its a video but NOT IN REAL TIME
3SS0E4SmTk8_1.avi,75,"A man appears to grab a woman's arm in a parking lot. She pulls away, looking back at him, suggesting an unwanted physical interaction or struggle. Yes",NonFight\3SS0E4SmTk8_1.avi,NonFight,"A man appears to grab a woman's arm in a parking lot. She pulls away, looking back at him, suggesting an unwanted physical interaction or struggle.",A man appears to grab a womans arm in a parking lot She pulls away looking back at him suggesting an unwanted physical interaction or struggle
3SS0E4SmTk8_2.avi,75,"A man talks on his phone while a woman bends over, possibly picking something up, captured by a surveillance camera at night. No.",NonFight\3SS0E4SmTk8_2.avi,NonFight,"A man talks on his phone while a woman bends over, possibly picking something up, captured by a surveillance camera at night. No.",A man talks on his phone while a woman bends over possibly picking something up captured by a at No
3TQqO4N8_0.avi,75,"Three men calmly converse at a table in a brightly lit office, featuring red chairs, wall art, and a celebration banner. no",NonFight\3TQqO4N8_0.avi,NonFight,"Three men calmly converse at a table in a brightly lit office, featuring red chairs, wall art, and a celebration banner.",Three men calmly converse at a table in a brightly lit office featuring red chairs wall art and a celebration banner
3Vw7MoNBgx4_0.avi,75,"A surveillance image shows a parking lot with cars and a building. A white car drives past a person standing by the building, while a red car is parked on the grass. No",NonFight\3Vw7MoNBgx4_0.avi,NonFight,"A surveillance image shows a parking lot with cars and a building. A white car drives past a person standing by the building, while a red car is parked on the grass.",A image shows a parking lot with cars and a building A white car drives past a person standing by the building while a red car is parked on the grass
3Vw7MoNBgx4_1.avi,75,"Two police officers stand near a police car outside a building, with other vehicles parked nearby. The scene appears calm. No.",NonFight\3Vw7MoNBgx4_1.avi,NonFight,"Two police officers stand near a police car outside a building, with other vehicles parked nearby. The scene appears calm. No.",Two police officers stand near a police car outside a building with other vehicles parked nearby The scene appears calm No
3z7ncTuu_0.avi,75,"A man stands behind a bar counter, reaching for items, in a restaurant or dining area setting. no",NonFight\3z7ncTuu_0.avi,NonFight,"A man stands behind a bar counter, reaching for items, in a restaurant or dining area setting.",A man behind a bar reaching for items in a restaurant or dining area setting
3ZY4hpms_0.avi,75,"In an office, a woman carries a fire extinguisher and a bag. Other individuals are seated at desks, working, or standing and conversing in the background. no",NonFight\3ZY4hpms_0.avi,NonFight,"In an office, a woman carries a fire extinguisher and a bag. Other individuals are seated at desks, working, or standing and conversing in the background.",In an office a woman carries a fire extinguisher and a bag Other individuals are seated at desks working or standing and conversing in the background
40l8LuP4_0.avi,75,"An empty bookstore or library interior is shown with shelves packed with books and a stone fireplace, suggesting a quiet, unoccupied space. No.",NonFight\40l8LuP4_0.avi,NonFight,"An empty bookstore or library interior is shown with shelves packed with books and a stone fireplace, suggesting a quiet, unoccupied space. No.",An empty bookstore or library interior is shown with shelves packed with books and a stone fireplace suggesting a quiet unoccupied space No
4Fqxw7Nl_0.avi,75,"At a gas station, a dark car approaches a fuel pump as another man stands by his parked white car. A sunny day. no",NonFight\4Fqxw7Nl_0.avi,NonFight,"At a gas station, a dark car approaches a fuel pump as another man stands by his parked white car. A sunny day.",At a gas station a dark car approaches a fuel pump as another man by his parked white car A sunny day
4fY0Iv4t_0.avi,75,"Several people are present in an indoor commercial space, possibly a market. Some are seated, others are standing and walking, with a timestamp visible at the bottom. no",NonFight\4fY0Iv4t_0.avi,NonFight,"Several people are present in an indoor commercial space, possibly a market. Some are seated, others are standing and walking, with a timestamp visible at the bottom.",Several are present in an commercial space possibly a market Some are seated others are standing and walking with a timestamp visible at the bottom
4grE6XdY_0.avi,75,"People are moving, sitting, and interacting in a public building. Some individuals are handling fabric, while others are walking or resting in the foreground. no",NonFight\4grE6XdY_0.avi,NonFight,"People are moving, sitting, and interacting in a public building. Some individuals are handling fabric, while others are walking or resting in the foreground.",People are moving sitting and interacting in a public building Some individuals are handling fabric while others are walking or resting in the foreground
4HH7yMU8y9A_0.avi,75,"A person in a red shirt crouches by a glass door, possibly interacting with its lower part, while another person stands outside. No",NonFight\4HH7yMU8y9A_0.avi,NonFight,"A person in a red shirt crouches by a glass door, possibly interacting with its lower part, while another person stands outside.",A person in a red shirt crouches by a glass door possibly interacting with its lower part while another person outside
4HH7yMU8y9A_1.avi,75,"Three people are at a doorway. One person in red is on the floor by the doorframe, while two others stand in the entrance. The scene appears to be an interaction at an entry point. yes",NonFight\4HH7yMU8y9A_1.avi,NonFight,"Three people are at a doorway. One person in red is on the floor by the doorframe, while two others stand in the entrance. The scene appears to be an interaction at an entry point.",Three are at a doorway One person in red is on the floor by the doorframe while two others stand in the entrance The scene appears to be an interaction at an entry point
4HH7yMU8y9A_2.avi,75,"A person with a handgun points it at a police officer who is holding another individual near an open doorway, suggesting a tense standoff. yes",NonFight\4HH7yMU8y9A_2.avi,NonFight,"A person with a handgun points it at a police officer who is holding another individual near an open doorway, suggesting a tense standoff.",A person with a handgun points it at a police officer who is holding another individual near an open doorway suggesting a tense standoff
4HH7yMU8y9A_3.avi,75,"Three people are inside a building, with one in uniform standing left, another entering through a doorway, and a third in the foreground. no",NonFight\4HH7yMU8y9A_3.avi,NonFight,"Three people are inside a building, with one in uniform standing left, another entering through a doorway, and a third in the foreground.",Three are inside a building with one in uniform standing left another entering through a doorway and a third in the foreground
4jZvTj4j_0.avi,75,"A man cycles through a busy city intersection, with multiple cars and pedestrian crossings visible. It's a typical urban traffic scene. no",NonFight\4jZvTj4j_0.avi,NonFight,"A man cycles through a busy city intersection, with multiple cars and pedestrian crossings visible. It's a typical urban traffic scene.",A man cycles through a busy city intersection with multiple cars and pedestrian crossings visible Its a typical urban traffic scene
4RgIlSIB_0.avi,75,"An overhead view shows people engaged in various tasks within an office, including reading, desk work with computers, and handling items. no",NonFight\4RgIlSIB_0.avi,NonFight,"An overhead view shows people engaged in various tasks within an office, including reading, desk work with computers, and handling items.",An overhead view shows engaged in various tasks within an office including reading desk work with computers and handling items
4RqDG4I4iAk_0.avi,75,"A physical altercation is unfolding inside a bar or restaurant, involving several individuals. One person is seen on the floor, suggesting a struggle or fall. yes",NonFight\4RqDG4I4iAk_0.avi,NonFight,"A physical altercation is unfolding inside a bar or restaurant, involving several individuals. One person is seen on the floor, suggesting a struggle or fall.",A physical altercation is unfolding inside a bar or restaurant involving several individuals One person is seen on the floor suggesting a struggle or fall
4RqDG4I4iAk_1.avi,75,"A group of people are engaged in a physical interaction, with one appearing to push or restrain another in a bar-like setting. Yes",NonFight\4RqDG4I4iAk_1.avi,NonFight,"A group of people are engaged in a physical interaction, with one appearing to push or restrain another in a bar-like setting.",A group of are engaged in a physical interaction with one appearing to push or restrain another in a barlike setting
4RqDG4I4iAk_2.avi,75,"Several people are gathered in a casual setting, possibly a bar or restaurant. One man holds a child while others stand and sit. No",NonFight\4RqDG4I4iAk_2.avi,NonFight,"Several people are gathered in a casual setting, possibly a bar or restaurant. One man holds a child while others stand and sit.",Several are gathered in a casual setting possibly a bar or restaurant One man holds a child while others stand and sit
4x9VdiCc_0.avi,75,"Nighttime street traffic with cars, buses, and a pedestrian on a wet road. no",NonFight\4x9VdiCc_0.avi,NonFight,"Nighttime street traffic with cars, buses, and a pedestrian on a wet road.",Nighttime traffic with cars buses and a pedestrian on a wet road
4yTlGiDoxBo_0.avi,75,"Several blurred figures are engaged in a physical struggle or altercation on the ground outside at night, captured by a security camera. Yes",NonFight\4yTlGiDoxBo_0.avi,NonFight,"Several blurred figures are engaged in a physical struggle or altercation on the ground outside at night, captured by a security camera.",Several blurred figures are engaged in a physical struggle or altercation on the ground outside at captured by a
4yTlGiDoxBo_1.avi,75,"A group of blurred individuals are gathered indoors, with some looking towards a bright, window-like area on the right. Are there signs of aggressive behavior in this picture? No.",NonFight\4yTlGiDoxBo_1.avi,NonFight,"A group of blurred individuals are gathered indoors, with some looking towards a bright, window-like area on the right. Are there signs of aggressive behavior in this picture? No.",A group of blurred individuals are gathered indoors with some looking towards a bright windowlike area on the right Are there signs of aggressive behavior in this picture No
4yTlGiDoxBo_2.avi,75,"Heavily blurred individuals are engaged in a physical interaction or struggle within an indoor setting, with bright light on the right. Yes",NonFight\4yTlGiDoxBo_2.avi,NonFight,"Heavily blurred individuals are engaged in a physical interaction or struggle within an indoor setting, with bright light on the right.",Heavily blurred individuals are engaged in a physical interaction or struggle within an setting with bright light on the right
551_wlV44GU_0.avi,75,A man is forcibly pulling a woman out of a blue car at a gas station at night. Other vehicles are present on the road. Yes,NonFight\551_wlV44GU_0.avi,NonFight,A man is forcibly pulling a woman out of a blue car at a gas station at night. Other vehicles are present on the road.,A man is forcibly pulling a woman out of a blue car at a gas station at Other vehicles are present on the road
551_wlV44GU_1.avi,75,"At night, a damaged blue car with open doors is near a gas station. People are standing around an adjacent dark car, possibly after an incident. no",NonFight\551_wlV44GU_1.avi,NonFight,"At night, a damaged blue car with open doors is near a gas station. People are standing around an adjacent dark car, possibly after an incident.",At a damaged blue car with open doors is near a gas station People are standing around an adjacent dark car possibly after an incident
5CwYc67y_0.avi,75,"Several customers and an employee are present in a convenience store. One person at a counter has their face covered, while others stand nearby. No",NonFight\5CwYc67y_0.avi,NonFight,"Several customers and an employee are present in a convenience store. One person at a counter has their face covered, while others stand nearby.",Several customers and an employee are present in a convenience One person at a has their face covered while others stand nearby
5ieZt2nc_0.avi,75,"An overhead view of a tiled indoor public space. Several people are present, with two near a counter on the right and one on the left. It appears to be a commercial or public building. no",NonFight\5ieZt2nc_0.avi,NonFight,"An overhead view of a tiled indoor public space. Several people are present, with two near a counter on the right and one on the left. It appears to be a commercial or public building.",An overhead view of a tiled public space Several are present with two near a on the right and one on the left It appears to be a commercial or public building
