video_name,frame_number,response,Folder,Label
1QixA5m2_0.avi,113,"People are strolling through a multi-level indoor promenade, featuring decorative columns, arches, and banners. The area appears to be a busy commercial or recreational space. no",NonFight\1QixA5m2_0.avi,NonFight
1r91ACCe_0.avi,75,"Nighttime urban scene showing a street with vehicles, pedestrians on the sidewalk, and buildings illuminated by city lights. no",NonFight\1r91ACCe_0.avi,NonFight
1tU4kxa51vw_0.avi,77,"A group of individuals is gathered in an outdoor alleyway at night. One person stands alone to the right, observing the others. yes",NonFight\1tU4kxa51vw_0.avi,NonFight
1tU4kxa51vw_1.avi,40,"A group of men are gathered in a paved area, captured by a black and white CCTV camera in Tbilisi on 2014-09-14 at 01:50:09. No",NonFight\1tU4kxa51vw_1.avi,NonFight
1tU4kxa51vw_2.avi,30,"A group of people are gathered in an outdoor/courtyard area at night. One person in the foreground holds a long object, possibly pointing it towards others. Yes",NonFight\1tU4kxa51vw_2.avi,NonFight
1Ytq2moWGdw_0.avi,82,"Two men are inside a store, viewed from a security camera. One is at a counter with a computer, while the other stands near shelves. No",NonFight\1Ytq2moWGdw_0.avi,NonFight
24E0xYYUz44_0.avi,147,"Three people are in a restaurant. Two are at a counter, with one appearing to hold or restrain the other, while a third person walks in the dining area. yes",NonFight\24E0xYYUz44_0.avi,NonFight
24E0xYYUz44_1.avi,104,"In a cafeteria, a person walks away while two others struggle near a counter; one in a hoodie appears to be assaulting another. yes",NonFight\24E0xYYUz44_1.avi,NonFight
24E0xYYUz44_2.avi,131,People are in a cafeteria or dining hall with tables and chairs. Some individuals are standing and walking around the space. No,NonFight\24E0xYYUz44_2.avi,NonFight
2bBn7MLg_0.avi,113,A man and woman are interacting at a counter. The woman is handling papers while the man gestures during what appears to be a service transaction. No.,NonFight\2bBn7MLg_0.avi,NonFight
2gkuUVq1_0.avi,95,"People walk through a brightly lit underground passage, captured by 5MP HD CCTV footage. no",NonFight\2gkuUVq1_0.avi,NonFight
2KMf6p5Q_0.avi,78,"Several people are inside an electronics store, some browsing merchandise at counters, while another person cleans. Motorbikes and people are visible outside the entrance. No",NonFight\2KMf6p5Q_0.avi,NonFight
2KvkZ4yo_0.avi,75,"An overhead view shows numerous cars parked along a road and in a lot, with bushes and a path visible in the foreground. No",NonFight\2KvkZ4yo_0.avi,NonFight
310cmTrl_0.avi,70,An office environment shows multiple people working at desks and one person walking in the background. The scene appears routine and calm. no,NonFight\310cmTrl_0.avi,NonFight
36zWWHlldS8_0.avi,0,"Several people, including a child, walk along a sidewalk next to a parked white pickup truck in a dimly lit area at night. no",NonFight\36zWWHlldS8_0.avi,NonFight
3CQi0ZCCHvc_0.avi,2,"A person in a head covering leans into an open elevator doorway. The scene, captured by a security camera, shows a hallway with a poster on the wall. no",NonFight\3CQi0ZCCHvc_0.avi,NonFight
3CQi0ZCCHvc_1.avi,75,"A person wearing a hijab stands alone in an elevator, viewed from an overhead security camera. A poster is visible on the wall. No",NonFight\3CQi0ZCCHvc_1.avi,NonFight
3CQi0ZCCHvc_2.avi,80,"Three people are seen in a black and white security camera shot, appearing to be in a stairwell or hallway. One wears a cap, another a hijab. no",NonFight\3CQi0ZCCHvc_2.avi,NonFight
3djtKN3k_0.avi,6,"An overhead view of a food counter in a shop, displaying various food items. A worker is seen behind the counter near a cash register, performing routine tasks. no",NonFight\3djtKN3k_0.avi,NonFight
3Edebh8P_0.avi,47,"Multiple people are inside a business reception area. One person is at the desk, another is entering, and a third stands right, all appearing calm. no",NonFight\3Edebh8P_0.avi,NonFight
3GUaHts0_0.avi,102,"Two men are playing a card game, likely poker, at a table with chips, cards, and money. They are focused on the game. No.",NonFight\3GUaHts0_0.avi,NonFight
3HCpeji1_0.avi,75,"An overhead CCTV view shows a well-stocked clothing store, likely for children, with numerous items on display racks and shelves. A person is visible in the foreground. No",NonFight\3HCpeji1_0.avi,NonFight
3kpviz7lAMY_0.avi,14,"A person walks down a hallway with a bag and an item, captured by a surveillance camera. A staircase is visible on the right. No",NonFight\3kpviz7lAMY_0.avi,NonFight
3OKArbzg1uc_0.avi,122,"Passengers are seated inside a bus, some using electronics, others looking forward. The atmosphere appears calm and normal. no",NonFight\3OKArbzg1uc_0.avi,NonFight
3pRrZ9TS_0.avi,115,"CCTV footage shows the interior of a shop with two men and various products on shelves and counters. One man stands behind a counter, another sits. No",NonFight\3pRrZ9TS_0.avi,NonFight
3qsou7p57Nk_0.avi,62,"Several people are in a dimly lit bar with pool tables, illuminated by a glowing red Budweiser sign. Patrons interact in a social setting. Yes",NonFight\3qsou7p57Nk_0.avi,NonFight
3qsou7p57Nk_1.avi,9,"People are moving through a brightly lit doorway. One person in a dark shirt is seen from behind, while others in light clothing are overexposed by the bright light. no",NonFight\3qsou7p57Nk_1.avi,NonFight
3SS0E4SmTk8_0.avi,75,"A person walks past potted plants in an outdoor area, illuminated by a bright light. The security video, dated 2014, is not in real time. No",NonFight\3SS0E4SmTk8_0.avi,NonFight
3SS0E4SmTk8_1.avi,1,"A man holds a woman by her arms while she appears to pull away in a dimly lit outdoor area, possibly a parking lot. Yes",NonFight\3SS0E4SmTk8_1.avi,NonFight
3SS0E4SmTk8_2.avi,36,"Two people are on the ground in an outdoor area. One person in dark clothes is bending over another in light clothing, possibly tending to them. no",NonFight\3SS0E4SmTk8_2.avi,NonFight
3TQqO4N8_0.avi,75,Three people are seated and engaged in a discussion in a well-lit office or reception area with various decorations and furniture. No.,NonFight\3TQqO4N8_0.avi,NonFight
3Vw7MoNBgx4_0.avi,75,"A police car drives through a parking lot with other parked vehicles. A person stands near a building, and an SUV is parked in the foreground. No.",NonFight\3Vw7MoNBgx4_0.avi,NonFight
3Vw7MoNBgx4_1.avi,75,Police officers are standing near a white patrol car and a building in a parking lot with other vehicles. A red SUV is on the grass. No.,NonFight\3Vw7MoNBgx4_1.avi,NonFight
3z7ncTuu_0.avi,0,"A bartender works behind a bar in a restaurant, viewed from an overhead security camera. Another person is partially visible near the bar. No",NonFight\3z7ncTuu_0.avi,NonFight
3ZY4hpms_0.avi,109,"An office scene with several people working and moving around. A man sits at a desk, a woman walks with a mug, and others are visible in a calm environment. No",NonFight\3ZY4hpms_0.avi,NonFight
40l8LuP4_0.avi,75,"An overhead view shows an unoccupied bookstore filled with shelves of books and media, a fireplace, and various retail displays. No",NonFight\40l8LuP4_0.avi,NonFight
4Fqxw7Nl_0.avi,0,A man stands by a car at a gas station while another car drives away from a pump. A fuel pump is in the foreground under sunny skies. No,NonFight\4Fqxw7Nl_0.avi,NonFight
4fY0Iv4t_0.avi,92,"Several people are inside what appears to be a store. Individuals are walking, standing, and sitting, with two women prominent in the foreground. No",NonFight\4fY0Iv4t_0.avi,NonFight
4grE6XdY_0.avi,109,"Tourists are gathered near shoe racks, likely preparing to enter a building. Some are bending down, possibly taking off or putting on shoes, in a calm environment. no",NonFight\4grE6XdY_0.avi,NonFight
4HH7yMU8y9A_0.avi,14,"A person in a red shirt crouches by a glass door, appearing to reach for the door handle or mechanism, with another individual visible outside. no",NonFight\4HH7yMU8y9A_0.avi,NonFight
4HH7yMU8y9A_1.avi,3,"Two people are at an entrance with glass doors. One crouches by the wall while the other stands near the open door, looking out. no",NonFight\4HH7yMU8y9A_1.avi,NonFight
4HH7yMU8y9A_2.avi,123,"A police officer and several individuals are gathered near a glass door, with some appearing to enter or exit, while one person is bending down inside. No.",NonFight\4HH7yMU8y9A_2.avi,NonFight
4HH7yMU8y9A_3.avi,93,"Three people are at a store entrance. One person in uniform stands left, while two others enter. A white vehicle is visible outside. no",NonFight\4HH7yMU8y9A_3.avi,NonFight
4jZvTj4j_0.avi,75,"A cyclist rides on a multi-lane city street at an intersection, with numerous cars and buildings visible in the background under clear skies. no",NonFight\4jZvTj4j_0.avi,NonFight
4RgIlSIB_0.avi,60,"An overhead view shows several people working in an office. One person sits on the floor with papers, another handles a box, and a third works at a computer. no",NonFight\4RgIlSIB_0.avi,NonFight
4RqDG4I4iAk_0.avi,117,"A group of people in a cafe are involved in a tense interaction. One person on the right is grabbing another's arm, while others observe. yes",NonFight\4RqDG4I4iAk_0.avi,NonFight
4RqDG4I4iAk_1.avi,112,"A group of people are socializing in what appears to be a bar or restaurant, standing and conversing in a casual setting. No",NonFight\4RqDG4I4iAk_1.avi,NonFight
4RqDG4I4iAk_2.avi,109,"A group of people, including adults and a child, are gathered in a cafe or restaurant, interacting. One adult holds a child while another gestures. no",NonFight\4RqDG4I4iAk_2.avi,NonFight
4x9VdiCc_0.avi,1,A night surveillance camera view shows a wet street with cars driving and a person walking on the sidewalk. Buildings are visible in the background. No,NonFight\4x9VdiCc_0.avi,NonFight
4yTlGiDoxBo_0.avi,37,"Multiple blurred individuals are engaged in a physical struggle or restraint on the ground, suggesting an altercation or arrest. yes",NonFight\4yTlGiDoxBo_0.avi,NonFight
4yTlGiDoxBo_1.avi,25,"Multiple individuals are engaged in a physical altercation or close interaction on a street at night, with some figures blurred. yes",NonFight\4yTlGiDoxBo_1.avi,NonFight
4yTlGiDoxBo_2.avi,116,"Blurred security footage captures a group of people in a crowded indoor setting. Several individuals appear to be engaged in a physical altercation or struggle, with visible pushing and close contact. yes",NonFight\4yTlGiDoxBo_2.avi,NonFight
551_wlV44GU_0.avi,62,"A person exits a damaged blue car at a gas station at night, while a woman in a pink top and red boots walks away. no",NonFight\551_wlV44GU_0.avi,NonFight
551_wlV44GU_1.avi,84,"At a gas station, a man appears to be physically forcing a woman into/out of a black car. A damaged blue car with an open door is nearby. yes",NonFight\551_wlV44GU_1.avi,NonFight
5CwYc67y_0.avi,0,"Customers are gathered at a store counter, likely during a transaction. A man in a yellow shirt is paying, while others wait. One woman smokes. no",NonFight\5CwYc67y_0.avi,NonFight
5ieZt2nc_0.avi,0,"People are walking calmly in an indoor public space, likely a hallway, captured from a top-down security camera perspective. no",NonFight\5ieZt2nc_0.avi,NonFight
5RayT2Vy0EA_0.avi,2,"A man stands casually in a brightly lit office or waiting area. An office desk is in the foreground, with seating and a small table visible further back. No",NonFight\5RayT2Vy0EA_0.avi,NonFight
5RayT2Vy0EA_1.avi,75,"A parking lot with various parked cars. Two individuals are visible near a building, one walking away while the other stands with raised arms. no",NonFight\5RayT2Vy0EA_1.avi,NonFight
5RayT2Vy0EA_2.avi,4,A police SUV is parked in an apartment complex lot with its door open and a person nearby. Other vehicles are also visible. No.,NonFight\5RayT2Vy0EA_2.avi,NonFight
5z1f5blMBdk_0.avi,119,"A blurry, black and white surveillance image shows numerous people in a large indoor area. Some are standing and walking, while others sit along a wall. Text indicates 'Glendale PD' and '12NEWS.COM'. no",NonFight\5z1f5blMBdk_0.avi,NonFight
5zVqOS0l_0.avi,32,"A woman is at a store's checkout counter, interacting with a cashier. Various products are displayed around them in the store. No",NonFight\5zVqOS0l_0.avi,NonFight
6b254l7P_0.avi,75,"A motorcycle is parked inside a building, viewed through a glass door looking out onto a street with cars and buildings. Security cameras are visible. No",NonFight\6b254l7P_0.avi,NonFight
6Dej3-k3MRE_0.avi,121,"People are gathered and waiting on a vibrantly colored subway platform in a New York City subway station on April 21, 2015. no",NonFight\6Dej3-k3MRE_0.avi,NonFight
6Dej3-k3MRE_1.avi,58,"People are waiting on a subway platform. Several individuals are visible, some standing and some sitting, near the tracks and information signs. The scene appears typical for a transit station. no",NonFight\6Dej3-k3MRE_1.avi,NonFight
6Dej3-k3MRE_2.avi,128,"People are on a subway platform with a colorful floor mural. Some are walking, others waiting. A map stand is visible. no",NonFight\6Dej3-k3MRE_2.avi,NonFight
6hots6jj_0.avi,75,A silver car drives past barrier arms at a controlled entrance with a guard booth and a scooter nearby on a wet road. no,NonFight\6hots6jj_0.avi,NonFight
6JmCJbug_0.avi,141,CCTV footage shows an outdoor area with a parking lot and several people on a walkway. Two individuals appear to be in a physical confrontation. Yes,NonFight\6JmCJbug_0.avi,NonFight
6mrIIcAQ2fI_0.avi,75,"Surveillance footage shows a gray minivan and a black sports car in a parking area or garage. The cars are stationary, and the scene appears calm. No",NonFight\6mrIIcAQ2fI_0.avi,NonFight
6mrIIcAQ2fI_1.avi,75,"A person walks past parked cars in a dimly lit area, captured by a security camera with Atlanta Police and USA Today branding. No",NonFight\6mrIIcAQ2fI_1.avi,NonFight
6MSwCc0a_0.avi,94,"An overhead view of an office shows employees working in cubicles and others moving in an open area, suggesting a normal workday. no",NonFight\6MSwCc0a_0.avi,NonFight
6n48sGUq_0.avi,101,"Interior of a store displaying security camera equipment. A man is seated at a desk, looking at his phone, while other areas are empty. no",NonFight\6n48sGUq_0.avi,NonFight
6YmBBzyX_0.avi,131,"An office scene with multiple people working at desks and standing. They appear to be engaged in typical office activities, using computers and conversing. No",NonFight\6YmBBzyX_0.avi,NonFight
7-e3_UW7L7U_0.avi,24,"Shoppers are casually walking through a busy department store aisle, browsing merchandise. An ""EXIT"" sign and a ""Look for Rollback"" banner are visible. No",NonFight\7-e3_UW7L7U_0.avi,NonFight
7icHwpC_d44_0.avi,16,A person walks past an RBS bank with an ATM and a parked motorcycle. No,NonFight\7icHwpC_d44_0.avi,NonFight
7KXPekwe_0.avi,32,"Two men are standing in a store filled with shelves of boxes and display cases, possibly talking. No",NonFight\7KXPekwe_0.avi,NonFight
7QgVKRHB_0.avi,75,"A street scene shows multiple cars parked and driving along a road, bordered by trees and buildings under a partly cloudy sky. no",NonFight\7QgVKRHB_0.avi,NonFight
7qtRgyFsk3s_0.avi,94,"Two men are on a sidewalk at night; one carries items from a building while the other stands by a black car, looking at a device. No",NonFight\7qtRgyFsk3s_0.avi,NonFight
7qtRgyFsk3s_1.avi,81,"Two people are attending to a person lying on the ground on a sidewalk at night, while another person walks nearby. No",NonFight\7qtRgyFsk3s_1.avi,NonFight
7R1m3V8C30g_0.avi,97,"In an office, people work at desks. Two men in the foreground interact; one walks past, gesturing with his hand and appearing to playfully kick towards the other. no",NonFight\7R1m3V8C30g_0.avi,NonFight
7R1m3V8C30g_1.avi,77,"People are working and interacting in a casual office environment during the late afternoon, with some at desks and others standing. no",NonFight\7R1m3V8C30g_1.avi,NonFight
80ySNph9_0.avi,41,"In an office, a man shakes hands with a seated woman at a desk, while another man stands nearby. The office is furnished with desks and sofas. No",NonFight\80ySNph9_0.avi,NonFight
85dkGMed_0.avi,75,"A busy street intersection is filled with cars, motorcycles, and auto-rickshaws, with people moving around on a clear, sunny day. no",NonFight\85dkGMed_0.avi,NonFight
86lUShJD_0.avi,78,A man in a white shirt is standing and gesturing animatedly while talking to another person seated at a desk in a cluttered office. no,NonFight\86lUShJD_0.avi,NonFight
88ndrvAZpE8_0.avi,0,"Overhead view of a street with parked cars, a sidewalk, and some greenery. A timestamp and ""fight Detected: false"" overlay are present. no",NonFight\88ndrvAZpE8_0.avi,NonFight
88ndrvAZpE8_1.avi,36,"Several people are on a street near parked cars. Two individuals on the left are in close proximity, possibly interacting. An automated system indicates no fight detected. no",NonFight\88ndrvAZpE8_1.avi,NonFight
8MuRpAyP_0.avi,75,"A person is browsing items on shelves in a well-stocked store, with shopping carts visible in the background. no",NonFight\8MuRpAyP_0.avi,NonFight
8pKKdS7rhXo_0.avi,21,An inmate in an orange jumpsuit walks with two officers in a correctional facility. A news banner reports an officer was attacked by an inmate. yes,NonFight\8pKKdS7rhXo_0.avi,NonFight
8PuNOqvh_0.avi,75,"An empty convenience store interior with aisles, counters, and a food service area under artificial lighting, featuring a checkered floor. No",NonFight\8PuNOqvh_0.avi,NonFight
8SWZq5we_fk_0.avi,75,A person stands alone in a dimly lit parking lot with several cars parked around. The scene appears still and calm. no,NonFight\8SWZq5we_fk_0.avi,NonFight
8SWZq5we_fk_1.avi,8,"Several people gather around cars in a dimly lit parking lot, with some vehicle doors open. Individuals are seen standing near or interacting with the parked cars. No",NonFight\8SWZq5we_fk_1.avi,NonFight
8SWZq5we_fk_2.avi,35,"A person stands next to an open car door in a parking lot at night, with several other vehicles visible. The scene is from Arnold Police Department. no",NonFight\8SWZq5we_fk_2.avi,NonFight
8U6x0VMW_0.avi,75,"Children move through a school hallway, some running and one riding a scooter. An adult supervises in the background, near a cleaning cart. No",NonFight\8U6x0VMW_0.avi,NonFight
8VqTmuq4HcI_0.avi,93,"Two men are standing near a silver SUV on a sidewalk in Pico Rivera, CA. One man is wearing a leaf blower backpack while talking to the other. no",NonFight\8VqTmuq4HcI_0.avi,NonFight
8VqTmuq4HcI_1.avi,36,"Two men, one carrying a leaf blower, walk past a parked SUV on a sunny day in Pico Rivera, CA, with a street and buildings in the background. no",NonFight\8VqTmuq4HcI_1.avi,NonFight
8VqTmuq4HcI_2.avi,43,"Two men are standing on a sidewalk next to a parked SUV, with a street and commercial buildings visible in the background. yes",NonFight\8VqTmuq4HcI_2.avi,NonFight
9CeKXVvD_0.avi,98,"Three people work in an office or storage area. Two are at desks with computers, while one organizes boxes on the floor, surrounded by many parcels. no",NonFight\9CeKXVvD_0.avi,NonFight
9C_LQa7nnFg_0.avi,3,"At night, people are on a sidewalk with parked cars. One person runs towards a car with headlights on, holding a bright object. No",NonFight\9C_LQa7nnFg_0.avi,NonFight
9C_LQa7nnFg_1.avi,24,"Two individuals are on a street at night. One person stands near an open car trunk, while another is further down the sidewalk near a parked car. No",NonFight\9C_LQa7nnFg_1.avi,NonFight
9C_LQa7nnFg_2.avi,75,"A person leans into an open car trunk on a street at night. Several other cars are parked or driving, with visible headlights. No.",NonFight\9C_LQa7nnFg_2.avi,NonFight
9F6pZn73_0.avi,0,"A wide-angle view shows a well-lit convenience store with two individuals at the counter. One person is reaching over the counter, seemingly grabbing the arm of the other. yes",NonFight\9F6pZn73_0.avi,NonFight
9GFNxpur_0.avi,75,"A street view shows several parked cars, a person walking, and construction materials like sand and bricks in the foreground. The time is 18:50 on 20-05-2015. no",NonFight\9GFNxpur_0.avi,NonFight
9haGKtHJ_0.avi,60,"People are working in a brightly lit open-plan office with many cubicles. Several individuals are visible, either seated at their desks or standing and conversing casually. no",NonFight\9haGKtHJ_0.avi,NonFight
9Jss3rP1_0.avi,36,"Several people are working in a busy, multi-level office space with desks, computers, and documents. Two women in hijabs are visible, focused on their tasks. no",NonFight\9Jss3rP1_0.avi,NonFight
9N4HikpX_0.avi,75,"A yellow DHL delivery van is parked in an outdoor lot with several other cars and a building in the background. It's a calm, ordinary scene. No",NonFight\9N4HikpX_0.avi,NonFight
9nFtxkJ7ywg_0.avi,78,"One person is reaching out towards another who is running away on a sidewalk, next to parked cars. yes",NonFight\9nFtxkJ7ywg_0.avi,NonFight
9qjOCoE7_0.avi,75,"A daytime webcam view shows a quiet village square with a large building, a parked red van, benches, and parking spaces, under a cloudy sky. no",NonFight\9qjOCoE7_0.avi,NonFight
9U8J4abJGDg_0.avi,75,"Traffic is present on a multi-lane urban road, with cars, a truck, and a van at or approaching a crosswalk and intersection, under CCTV surveillance. no",NonFight\9U8J4abJGDg_0.avi,NonFight
9uvZbSsy_0.avi,0,"A night-time street view with cars and motorcycles on a road, parked vehicles, illuminated shops, and pedestrians on sidewalks under streetlights. No",NonFight\9uvZbSsy_0.avi,NonFight
a2kw3cfb_0.avi,2,"An empty office or workspace with desks, chairs, shelves, and various equipment, appearing tidy and well-lit. No",NonFight\a2kw3cfb_0.avi,NonFight
a2qLzOu_n0s_0.avi,143,"An aggressive confrontation or struggle is unfolding between several individuals inside a betting shop in Glanmire, Ireland, with a staff member and customer present. yes",NonFight\a2qLzOu_n0s_0.avi,NonFight
a39igxDY_0.avi,75,"A static, black and white security camera captures an empty outdoor courtyard at night, featuring a tree, plants, a bench, and a gate. no",NonFight\a39igxDY_0.avi,NonFight
a7gBQaAFEtw_0.avi,64,"Two men are in a garage. One sits slumped against a wall, while the other stands near the entrance, looking towards him. no",NonFight\a7gBQaAFEtw_0.avi,NonFight
a7gBQaAFEtw_1.avi,53,"Three men are in a garage; one is carrying a box, another stands nearby, and the third leans against the wall. A car is outside. no",NonFight\a7gBQaAFEtw_1.avi,NonFight
a7gBQaAFEtw_2.avi,75,"A man is seated in an office, looking at his phone, with a desk and various items around him. An open doorway leads to another room. No",NonFight\a7gBQaAFEtw_2.avi,NonFight
a7gBQaAFEtw_3.avi,32,"One person, with their face obscured, enters a room while another person is seated at a desk, engrossed in their phone. No",NonFight\a7gBQaAFEtw_3.avi,NonFight
a7gBQaAFEtw_4.avi,75,"In a garage, two individuals are visible near an open doorway in the background, one sitting and one standing. Tools and a motorcycle are also present. no",NonFight\a7gBQaAFEtw_4.avi,NonFight
a7gBQaAFEtw_5.avi,75,"A person is sitting in a garage workshop equipped with tool chests, vehicle lifts, and motorcycles. The scene appears calm and typical for a service area. no",NonFight\a7gBQaAFEtw_5.avi,NonFight
AbD9xwut_0.avi,36,"People are working in a large, well-lit open-plan office with numerous cubicles. Most are seated at their desks, some interacting or standing. No",NonFight\AbD9xwut_0.avi,NonFight
Ae3RYgGF_0.avi,75,A modern building entrance features multiple glass doors with metal frames and a bright red welcome mat on a light-colored floor. no,NonFight\Ae3RYgGF_0.avi,NonFight
AEGjLggu_0.avi,75,"An industrial yard with large stacks of building materials. A forklift is actively moving goods near warehouses, with a dirt path running alongside the storage area. No",NonFight\AEGjLggu_0.avi,NonFight
AF4Rk1I2_0.avi,33,"Two men are running down a busy street, one appears to be chasing the other past parked cars and shops. yes",NonFight\AF4Rk1I2_0.avi,NonFight
AG0ofjSP_0.avi,75,"A silver minivan is parked with all doors open, and a person stands by the driver's side. no",NonFight\AG0ofjSP_0.avi,NonFight
aGfwZ3E4_0.avi,62,"Two women enter a building through a glass door on the left, while another woman walks away on the right in what appears to be a lobby. no",NonFight\aGfwZ3E4_0.avi,NonFight
ajJRyYZUEtA_0.avi,75,"People are gathered near a parked car on a street. One person gestures towards two others, possibly in an argument, while another man walks nearby. yes",NonFight\ajJRyYZUEtA_0.avi,NonFight
ajJRyYZUEtA_1.avi,75,"A group of people are gathered on a street, some appearing to argue or interact tensely near a parked car, while a man walks on the sidewalk. yes",NonFight\ajJRyYZUEtA_1.avi,NonFight
ajJRyYZUEtA_2.avi,75,"A group of people are gathered around a black car, with one person possibly assisting someone in a wheelchair. A man walks on the sidewalk. No.",NonFight\ajJRyYZUEtA_2.avi,NonFight
aKgSasWRJ2s_0.avi,22,"A bustling street scene at night shows a large crowd of people socializing, many holding drinks, with neon signs in the background, suggesting a festive atmosphere. no",NonFight\aKgSasWRJ2s_0.avi,NonFight
aKK0B4kpKZA_0.avi,1,"CCTV captures a customer interacting with an employee in a Cracker Barrel store, with news text stating a customer punched an employee. yes",NonFight\aKK0B4kpKZA_0.avi,NonFight
Am9mUxPTvK4_0.avi,75,A woman walks on a sidewalk alongside a street where a car is parked. The scene is captured by a security camera in the late afternoon. no,NonFight\Am9mUxPTvK4_0.avi,NonFight
aoFX2ZCB_0.avi,75,"Two people are embracing or kissing inside an elevator, captured from a security camera's overhead view. No",NonFight\aoFX2ZCB_0.avi,NonFight
API3q8TBGu4_0.avi,72,A CCTV view inside a bar shows a bartender and several patrons enjoying drinks. The scene appears calm and typical for an evening out. No,NonFight\API3q8TBGu4_0.avi,NonFight
API3q8TBGu4_1.avi,75,"A grayscale security camera view shows an empty commercial kitchen or serving area at night, featuring counters, food stations, a cash register, and floor mats. no",NonFight\API3q8TBGu4_1.avi,NonFight
aQysMqg0K7M_0.avi,75,"A street scene at night showing traffic, pedestrians, and buildings at Canal & Elk. A person stands in the road near cars with their brake lights on. No",NonFight\aQysMqg0K7M_0.avi,NonFight
aQysMqg0K7M_1.avi,75,"Night view of a street with a police car, other vehicles, pedestrians, and storefronts like 'LOEWS' and 'CHINA' under artificial light at dusk. No",NonFight\aQysMqg0K7M_1.avi,NonFight
aQysMqg0K7M_2.avi,67,"Emergency vehicles with flashing lights are on a street at night. A person walks on the sidewalk carrying an item, and a police SUV is parked nearby. The scene suggests an incident. no",NonFight\aQysMqg0K7M_2.avi,NonFight
aQysMqg0K7M_3.avi,1,"Emergency vehicles with flashing lights line a street at night, with police and several people gathered on the sidewalk and street, indicating an ongoing incident. No",NonFight\aQysMqg0K7M_3.avi,NonFight
aRvWjteA_0.avi,128,"A quiet restaurant/bar scene with several patrons seated at tables and benches, some conversing, while a bartender serves a customer. no",NonFight\aRvWjteA_0.avi,NonFight
arXD3QM2_0.avi,0,"People are working at computers in an open-plan office with cubicles, plants, and wall decorations. It appears to be a typical, busy work environment. no",NonFight\arXD3QM2_0.avi,NonFight
as4zD6d86q0_0.avi,1,A person points a firearm in a disheveled store. Scattered items suggest a robbery or struggle is in progress. Yes,NonFight\as4zD6d86q0_0.avi,NonFight
AsGAgf8U2rk_0.avi,98,"Five men are gathered near a lowered barrier on a street, with a white car in the background. They appear to be talking. No",NonFight\AsGAgf8U2rk_0.avi,NonFight
Assault005_x264_0.avi,0,"A dark animal, likely a cat, walks near a pile of small objects on the ground outdoors at night. A white trash bin is visible. No",NonFight\Assault005_x264_0.avi,NonFight
Assault005_x264_1.avi,11,"Multiple blurry figures are visible in a dark, low-resolution scene, possibly a street or alley at night. One figure appears to be in motion near trash cans. no",NonFight\Assault005_x264_1.avi,NonFight
Assault009_x264_0.avi,60,"Four people sit at a table in a dimly lit bar, one taking a picture. Others are visible at a counter and tables in the background. No",NonFight\Assault009_x264_0.avi,NonFight
Assault009_x264_1.avi,5,"Three people are seated at a table in a dimly lit bar or restaurant, appearing to be having drinks and conversation. Other patrons are visible in the background. no",NonFight\Assault009_x264_1.avi,NonFight
Assault010_x264_0.avi,24,"Men in a communal room, likely a dormitory or detention center, are seen sitting and lying on cots. Tables are in the center. Some wear striped clothing. no",NonFight\Assault010_x264_0.avi,NonFight
Assault010_x264_1.avi,66,A group of people are in a dormitory-style room with cots and tables. One person in striped pajamas stands holding a stick while others rest or sit. No,NonFight\Assault010_x264_1.avi,NonFight
Assault011_x264_0.avi,30,"Two men are visible in an outdoor street scene with several parked motorcycles. One man walks across the paved area, while another stands near a building entrance. no",NonFight\Assault011_x264_0.avi,NonFight
Assault011_x264_1.avi,125,"An overhead view captures a street scene with parked motorcycles, pedestrians, and shops. Two men walk down the sidewalk while a white pickup truck is in the background. no",NonFight\Assault011_x264_1.avi,NonFight
AszvEN7z_0.avi,127,"A busy street scene with numerous motorbikes, a few cars, and pedestrians moving about. Buildings and shops line the road. No.",NonFight\AszvEN7z_0.avi,NonFight
ATDMY6PzK9U_0.avi,1,"A security camera shows a professional center hallway with stairs, a directory, and a person walking. no",NonFight\ATDMY6PzK9U_0.avi,NonFight
az7WDDFT_0.avi,75,"A man in a red shirt sits at a desk in an office, possibly working or attending to items, captured by a security camera. No",NonFight\az7WDDFT_0.avi,NonFight
B3UdlWcs_0.avi,83,"A moderately busy restaurant is shown from above, with customers dining and people walking around. The tables are mostly occupied. No",NonFight\B3UdlWcs_0.avi,NonFight
B6DO4tXb_0.avi,3,"A man sits on an outdoor deck with a child on his lap, surrounded by garden furniture and a playhouse. They appear to be interacting calmly. No",NonFight\B6DO4tXb_0.avi,NonFight
b6XfVAZC9Zs_0.avi,14,"A person stands behind a counter in an electronics store, surrounded by display cases of phones and accessories, with items also displayed on the walls. No",NonFight\b6XfVAZC9Zs_0.avi,NonFight
b6XfVAZC9Zs_1.avi,97,"Two men are interacting in a store, one behind a counter with various items, and the other leaning on a display case. No",NonFight\b6XfVAZC9Zs_1.avi,NonFight
b6XfVAZC9Zs_2.avi,37,"Two individuals are behind a store counter; one is opening a drawer and taking items, while the other stands nearby. No",NonFight\b6XfVAZC9Zs_2.avi,NonFight
b9I5dDvH_0.avi,85,"Multiple people, mostly women, are working on computers at desks in a shared office space, captured by a surveillance camera. no",NonFight\b9I5dDvH_0.avi,NonFight
bd48s5BpoGY_0.avi,6,"A nighttime street view shows parked cars, a person with a light, a crosswalk, and a sign advertising Keystone Light beer on sale. no",NonFight\bd48s5BpoGY_0.avi,NonFight
