video_name,frame_number,response,Folder,Label,clean_response_no_keywords
2lrARl7utL4_1.avi,75,"At night, several people are seen near a doorway of a building beside a restaurant. The scene is dimly lit, likely an outdoor service area. no",NonFight\2lrARl7utL4_1.avi,NonFight,At several are seen near a doorway of a building beside a restaurant The scene is dimly lit likely an outdoor service area
2lrARl7utL4_2.avi,75,"A nighttime surveillance image shows several people outdoors near a restaurant and other structures, with individuals walking or standing under artificial light. no",NonFight\2lrARl7utL4_2.avi,NonFight,A nighttime image shows several outdoors near a restaurant and other structures with individuals walking or standing under artificial light
2qFnVnnZ_0.avi,75,"Multiple people are relaxed, using phones or devices at desks and on the floor in what appears to be an office or commercial area. No",NonFight\2qFnVnnZ_0.avi,NonFight,Multiple are relaxed using phones or devices at desks and on the floor in what appears to be an office or commercial area
32wXo9Dt_0.avi,75,People are browsing and shopping in an indoor market with various stalls displaying merchandise. no,NonFight\32wXo9Dt_0.avi,NonFight,People are browsing and shopping in an market with various stalls displaying merchandise
39BFeYnbu-I_0.avi,75,"A woman lies slumped on a diner booth/floor while several men stand nearby in the establishment, observing or moving past. yes",NonFight\39BFeYnbu-I_0.avi,NonFight,A woman lies slumped on a diner boothfloor while several men stand nearby in the establishment observing or moving past
4I1DGWsh_0.avi,75,"A wide shot of a retail store interior, possibly a florist or gift shop, captured by a security camera on Valentine's Day morning. Merchandise like baskets, plants, and a heart balloon are visible. no",NonFight\4I1DGWsh_0.avi,NonFight,A wide shot of a retail interior possibly a florist or gift shop captured by a on Valentines Day morning Merchandise like baskets plants and a heart balloon are visible
4p2iGvo8_0.avi,75,"An outdoor parking lot with several cars parked on asphalt, captured by CAM 7 on October 22, 2014. It is daytime. no",NonFight\4p2iGvo8_0.avi,NonFight,An outdoor parking lot with several cars parked on asphalt captured by CAM 7 on October 22 2014 It is daytime
66U2c3YMjOI_0.avi,75,"A drive-thru worker interacts with a customer in a car. The overlaid text shows a conversation: ""Cust: Why not? Srv: Because we don't."" yes",NonFight\66U2c3YMjOI_0.avi,NonFight,A drivethru worker interacts with a customer in a car The overlaid text shows a conversation Cust Why not Srv Because we dont
66U2c3YMjOI_1.avi,75,"A customer in a car is visible through a drive-thru window, appearing agitated. On-screen text indicates ""unintelligible screaming"" from the customer. yes",NonFight\66U2c3YMjOI_1.avi,NonFight,A customer in a car is visible through a drivethru window appearing agitated Onscreen text indicates unintelligible screaming from the customer
6doZoiaG9PM_0.avi,75,"A security camera captures a street scene with parked cars, a sidewalk, and a building. A person walks in the distance. no",NonFight\6doZoiaG9PM_0.avi,NonFight,A captures a scene with parked cars a and a building A person walks in the distance
6doZoiaG9PM_1.avi,75,"A person crouches on a wet city sidewalk holding a pink item, with cars on the street and pedestrians near storefronts in the background. No",NonFight\6doZoiaG9PM_1.avi,NonFight,A person crouches on a wet city holding a pink item with cars on the and pedestrians near storefronts in the background
6doZoiaG9PM_2.avi,75,"A person in a hoodie drinks at a market stall with fresh produce, while another person and a child stand nearby under hanging plants. no",NonFight\6doZoiaG9PM_2.avi,NonFight,A person in a hoodie drinks at a market stall with fresh produce while another person and a child stand nearby under hanging plants
6doZoiaG9PM_3.avi,75,"Several passengers are seated inside a bus, looking forward. One person in a blue and red cap is in the foreground, seemingly adjusting something. No.",NonFight\6doZoiaG9PM_3.avi,NonFight,Several passengers are seated inside a bus looking forward One person in a blue and red cap is in the foreground seemingly adjusting something
6Rl7q_kXYbg_0.avi,75,"A person in uniform crouches and moves cautiously through a corridor with doors, timestamped 05-09-2017 08:49:55, adopting a tactical posture. no",NonFight\6Rl7q_kXYbg_0.avi,NonFight,A person in uniform crouches and moves cautiously through a corridor with doors timestamped 05092017 084955 adopting a tactical posture
7emxm3za_0.avi,75,"A busy outdoor parking lot on a sunny day shows multiple cars parked and several people walking around, one person is pulling a suitcase. no",NonFight\7emxm3za_0.avi,NonFight,A busy outdoor parking lot on a sunny day shows multiple cars parked and several walking around one person is pulling a suitcase
7gLKFV5voOg_0.avi,75,"A blurry security camera still shows multiple people in a dimly lit indoor setting, likely a restaurant or bar, with a counter visible on the right. No.",NonFight\7gLKFV5voOg_0.avi,NonFight,A blurry still shows multiple in a dimly lit setting likely a restaurant or bar with a visible on the right
8m3onRfr_0.avi,75,"Workers are preparing a building foundation, laying rebar in an excavated pit. Several workers are on site, arranging the steel reinforcement structure. No",NonFight\8m3onRfr_0.avi,NonFight,Workers are preparing a building foundation laying rebar in an excavated pit Several workers are on site arranging the steel reinforcement structure
8s3rES1a_0.avi,75,"Workers are busy in a factory or warehouse, handling and packing products like bags or clothing. Stacks of items and numerous cardboard boxes indicate an organized production or storage operation. No",NonFight\8s3rES1a_0.avi,NonFight,Workers are busy in a factory or warehouse handling and packing products like bags or clothing Stacks of items and numerous cardboard boxes indicate an organized production or storage operation
8SmT9rE9_0.avi,75,"A sunny, somewhat blurry outdoor scene shows a car on the right with a strong sun glare reflecting off it, possibly viewed from another vehicle. no",NonFight\8SmT9rE9_0.avi,NonFight,A sunny somewhat blurry outdoor scene shows a car on the right with a strong sun glare reflecting off it possibly viewed from another vehicle
8tWVjrUW_0.avi,75,A person walks through an office while another works at a desk with two computers. The office is brightly lit with documents stacked on the desk. No,NonFight\8tWVjrUW_0.avi,NonFight,A person walks through an office while another works at a desk with two computers The office is brightly lit with documents stacked on the desk
9JxNZtUK_0.avi,75,"Cars drive and park on a street lined with commercial buildings and shops under a bright sky, depicting a typical urban scene. No.",NonFight\9JxNZtUK_0.avi,NonFight,Cars drive and park on a lined with commercial buildings and shops under a bright sky depicting a typical urban scene
9kly-mpQczg_0.avi,75,"A man in a shop holds a bag, pointing at a display. The store sells electronics and cables, with various promotional posters and signs visible. No",NonFight\9kly-mpQczg_0.avi,NonFight,A man in a shop holds a bag pointing at a display The sells electronics and cables with various promotional posters and signs visible
9kly-mpQczg_1.avi,75,"A person stands with their back to the camera, looking at posters on a glass door inside a shop. Various products and a license plate are visible. no",NonFight\9kly-mpQczg_1.avi,NonFight,A person with their back to the looking at posters on a glass door inside a shop Various products and a license plate are visible
A7FCl8G35Cs_0.avi,75,"A chaotic store aisle shows scattered items, including bottles, and a blurred person lying on the floor. Another person stands by a counter. yes",NonFight\A7FCl8G35Cs_0.avi,NonFight,A chaotic aisle shows scattered items including bottles and a blurred person lying on the floor Another person by a
A7FCl8G35Cs_1.avi,75,"A person in a store aisle reaches into a display case while items are scattered on the floor. Their face is obscured, suggesting a possible theft or struggle. yes",NonFight\A7FCl8G35Cs_1.avi,NonFight,A person in a aisle reaches into a display case while items are scattered on the floor Their face is obscured suggesting a possible theft or struggle
Assault006_x264_0.avi,75,"A person walks through a doorway in a room with a counter, an old television, and display cases, likely a store or office. No.",NonFight\Assault006_x264_0.avi,NonFight,A person walks through a doorway in a room with a an old television and display cases likely a or office
Assault006_x264_1.avi,75,"A person is on the floor in what appears to be a shop, possibly having fallen or collapsed. An old TV and display case are visible. no",NonFight\Assault006_x264_1.avi,NonFight,A person is on the floor in what appears to be a shop possibly having fallen or collapsed An old TV and display case are visible
aZxUVVqk_0.avi,75,"Multiple people are moving in and out of a building's entrance. Two are leaving through glass doors, and one is entering a hallway from the right in what appears to be a lobby. no",NonFight\aZxUVVqk_0.avi,NonFight,Multiple are moving in and out of a buildings entrance Two are leaving through glass doors and one is entering a hallway from the right in what appears to be a lobby
BOnEkkm1_0.avi,75,"Two people are working in an office or reception area. One stands at a counter on the phone, while another sits at a desk nearby. no",NonFight\BOnEkkm1_0.avi,NonFight,Two are working in an office or reception area One at a on the phone while another sits at a desk nearby
Bp3wCVsS_0.avi,75,"A bustling outdoor mall area in Dubai with many people walking, modern architecture, palm trees, and a body of water under a clear blue sky. yes",NonFight\Bp3wCVsS_0.avi,NonFight,A bustling outdoor mall area in Dubai with many walking modern architecture palm trees and a body of water under a clear blue sky
bW2vHhYbzHM_0.avi,75,"A nighttime aerial view of a busy parking lot filled with numerous cars. A person walks in the foreground, partially obscured by a pole. The scene is static. no",NonFight\bW2vHhYbzHM_0.avi,NonFight,A nighttime aerial view of a busy parking lot filled with numerous cars A person walks in the foreground partially obscured by a pole The scene is static
bW2vHhYbzHM_1.avi,75,An overhead night view of a large parking lot filled with many parked cars. Several people are walking casually in the lower right corner. no,NonFight\bW2vHhYbzHM_1.avi,NonFight,An overhead view of a large parking lot filled with many parked cars Several are walking casually in the lower right corner
BySljls4_0.avi,75,"A man is opening a glass door to exit a building, holding a red bag. He is in a brightly lit hallway with an exit sign overhead. no",NonFight\BySljls4_0.avi,NonFight,A man is opening a glass door to exit a building holding a red bag He is in a brightly lit hallway with an exit sign overhead
cpFWuHXF_0.avi,75,"A brown station wagon is parked on a city street, with an orange car nearby. Two men walk on the sidewalk as traffic flows on a road and a highway in the background. no",NonFight\cpFWuHXF_0.avi,NonFight,A brown station wagon is parked on a city with an orange car nearby Two men walk on the as traffic flows on a road and a highway in the background
CrBTbDcb_0.avi,75,"A bus has overturned at a busy city intersection, surrounded by onlookers, with an orange truck nearby. No",NonFight\CrBTbDcb_0.avi,NonFight,A bus has overturned at a busy city intersection surrounded by onlookers with an orange truck nearby
Cw0HuNI5_0.avi,75,"People are working in an office filled with stacked boxes and shelves. Several individuals are at desks, while one person stands near inventory. No",NonFight\Cw0HuNI5_0.avi,NonFight,People are working in an office filled with stacked boxes and shelves Several individuals are at desks while one person near inventory
cw8fPfUL_0.avi,75,"Multiple people are working in an open-plan office, seated at desks and engaged in tasks such as using computers and reviewing documents, appearing busy during a weekday morning. no",NonFight\cw8fPfUL_0.avi,NonFight,Multiple are working in an openplan office seated at desks and engaged in tasks such as using computers and reviewing documents appearing busy during a weekday morning
DeCoZoey_0.avi,75,"Two men are at a counter in a shop, possibly engaged in a transaction or looking at devices. Shelves with products line the background. no",NonFight\DeCoZoey_0.avi,NonFight,Two men are at a in a shop possibly engaged in a transaction or looking at devices Shelves with products line the background
e8jli13nLaM_0.avi,75,"A silver minivan turns left at an intersection while a yellow school bus passes. People walk on sidewalks in a residential area, captured from an elevated view. no",NonFight\e8jli13nLaM_0.avi,NonFight,A silver minivan turns left at an intersection while a yellow school bus passes People walk on sidewalks in a residential area captured from an elevated view
E9SvEiNt_0.avi,75,"An overhead view of an office shows multiple people working at their cubicle desks. Computers, documents, and various office supplies are visible in the busy workspace. no",NonFight\E9SvEiNt_0.avi,NonFight,An overhead view of an office shows multiple working at their cubicle desks Computers documents and various office supplies are visible in the busy workspace
EB08Cq4t_0.avi,75,"A morning street scene shows pedestrians walking and various vehicles on a paved road, lined with buildings and shops. no",NonFight\EB08Cq4t_0.avi,NonFight,A morning scene shows pedestrians walking and various vehicles on a paved road lined with buildings and shops
eb4Oant1_0.avi,75,"A black and white security camera captures people in a hallway. One person is in the foreground, interacting with a doorway, while others are further down the corridor. No",NonFight\eb4Oant1_0.avi,NonFight,A black and white captures in a hallway One person is in the foreground interacting with a doorway while others are further down the corridor
EFv961C5RgY_0.avi,75,"Multiple people are gathered on a street at night. One person is on the ground while others are standing, with a group in the center appearing to be in an altercation. yes",NonFight\EFv961C5RgY_0.avi,NonFight,Multiple are gathered on a at One person is on the ground while others are standing with a group in the center appearing to be in an altercation
egQvmVL2_0.avi,75,"An elevated view shows a bustling city street with cars, motorcycles, and pedestrians moving along the road and sidewalk. Buildings line the left side under clear skies. no",NonFight\egQvmVL2_0.avi,NonFight,An elevated view shows a bustling city with cars motorcycles and pedestrians moving along the road and Buildings line the left side under clear skies
etyiEs3j8x8_0.avi,75,"A person stands inside a vehicle (bus/tram) near open doors, holding on. The vehicle is stationary (0KM/H) and the exterior shows trees. no",NonFight\etyiEs3j8x8_0.avi,NonFight,A person inside a vehicle bustram near open doors holding on The vehicle is stationary 0KMH and the exterior shows trees
etyiEs3j8x8_1.avi,75,"A man carrying a blue object boards a bus with an open door, while a uniformed woman sits inside. Other people are visible outside. No",NonFight\etyiEs3j8x8_1.avi,NonFight,A man carrying a blue object boards a bus with an open door while a uniformed woman sits inside Other are visible outside
etyiEs3j8x8_2.avi,75,"Inside a bus, a woman carries a child on her back, while another child boards. People are visible on the street outside the open bus door. no",NonFight\etyiEs3j8x8_2.avi,NonFight,Inside a bus a woman carries a child on her back while another child boards People are visible on the outside the open bus door
F6kgeh23_0.avi,75,"Two people are walking in a brightly lit shopping mall near a ""SUPERMARKET EXPORTS"" sign and arcade games. Various shops and merchandise are visible. No",NonFight\F6kgeh23_0.avi,NonFight,Two are walking in a brightly lit shopping mall near a SUPERMARKET EXPORTS sign and arcade games Various shops and merchandise are visible
Fds7C6sp_0.avi,75,"A group of people are gathered in a decorated hallway, possibly for a wedding, with a couple in white visible. Guests are mingling and a reception desk is on the right. No",NonFight\Fds7C6sp_0.avi,NonFight,A group of are gathered in a decorated hallway possibly for a wedding with a couple in white visible Guests are mingling and a reception desk is on the right
fGyFpyjd_0.avi,75,"A woman stands in a well-lit convenience store, looking at products on shelves. Various items, including alcohol and snacks, are displayed for sale. no",NonFight\fGyFpyjd_0.avi,NonFight,A woman in a welllit convenience looking at products on shelves Various items including alcohol and snacks are displayed for sale
fO2vb61DcUk_0.avi,75,"A large group of men, many in motorcycle club vests (Cossacks MC), are gathered inside a bar or restaurant, socializing and standing around tables. no",NonFight\fO2vb61DcUk_0.avi,NonFight,A large group of men many in motorcycle club vests Cossacks MC are gathered inside a bar or restaurant socializing and standing around tables
fO2vb61DcUk_1.avi,75,"A large group of people, many wearing motorcycle club vests (Cossacks MC prominent), are gathered in a bar-like setting, socializing and drinking. no",NonFight\fO2vb61DcUk_1.avi,NonFight,A large group of many wearing motorcycle club vests Cossacks MC prominent are gathered in a barlike setting socializing and drinking
FpDZIe2z_0.avi,75,"A man walks in a driveway towards a house, with two white vans and other cars parked on the street. Two bins are visible on the left. No",NonFight\FpDZIe2z_0.avi,NonFight,A man walks in a driveway towards a house with two white vans and other cars parked on the Two bins are visible on the left
Fwhi4UNI_0.avi,75,"People are working at desks in a modern office with glass partitions. Some are at computers, while one person stands near a cubicle. No",NonFight\Fwhi4UNI_0.avi,NonFight,People are working at desks in a modern office with glass partitions Some are at computers while one person near a cubicle
g7fqR4gn_0.avi,75,"An overhead security camera view shows a liquor store with aisles of bottles. A person's head and shoulders are visible in the foreground, looking up. no",NonFight\g7fqR4gn_0.avi,NonFight,An overhead view shows a liquor with aisles of bottles A persons head and shoulders are visible in the foreground looking up
g8SVNUCm_0.avi,75,"A red car is parked partially on the sidewalk, obstructing pedestrians who are walking past it. A blue truck is parked behind the car. No",NonFight\g8SVNUCm_0.avi,NonFight,A red car is parked partially on the obstructing pedestrians who are walking past it A blue truck is parked behind the car
GCgD8AkV_0.avi,75,"A person is in an electronics store, possibly browsing or working, with shelves of surveillance equipment and a Panasonic display case visible. No",NonFight\GCgD8AkV_0.avi,NonFight,A person is in an electronics possibly browsing or working with shelves of equipment and a Panasonic display case visible
gJV3TuKF_0.avi,75,"An indoor space, possibly a store or cafe, with various furniture, plants, and merchandise. A person sits on a couch while others are visible elsewhere. The scene appears calm. No",NonFight\gJV3TuKF_0.avi,NonFight,An space possibly a or cafe with various furniture plants and merchandise A person sits on a couch while others are visible elsewhere The scene appears calm
GXvqyqYi_0.avi,75,"A woman sits at a desk, working on a laptop in a pink-walled room with shelves and other furniture. no",NonFight\GXvqyqYi_0.avi,NonFight,A woman sits at a desk working on a laptop in a pinkwalled room with shelves and other furniture
GYvqfFzN_0.avi,75,"A white car is stopped at the open gates of a concrete driveway, with trees and a street visible in the background. no",NonFight\GYvqfFzN_0.avi,NonFight,A white car is stopped at the open gates of a concrete driveway with trees and a visible in the background
I-QiUMPTWNE_0.avi,75,"Customers and staff are seen inside a brightly lit jewelry store, engaging in calm interactions while browsing and displaying merchandise. no",NonFight\I-QiUMPTWNE_0.avi,NonFight,Customers and staff are seen inside a brightly lit jewelry engaging in calm interactions while browsing and displaying merchandise
I-QiUMPTWNE_1.avi,75,"People are browsing and working in a well-lit jewelry store, with several customers and staff interacting calmly around display cases. no",NonFight\I-QiUMPTWNE_1.avi,NonFight,People are browsing and working in a welllit jewelry with several customers and staff interacting calmly around display cases
I-QiUMPTWNE_2.avi,75,"People are browsing and working in a jewelry store, with several individuals looking at items displayed in glass cases and behind counters. no",NonFight\I-QiUMPTWNE_2.avi,NonFight,People are browsing and working in a jewelry with several individuals looking at items displayed in glass cases and behind counters
I3rTHE3L_0.avi,75,"Workers in safety gear are busy on a construction site, preparing formwork and rebar for a new floor. Multiple tasks are underway for the building's construction. No",NonFight\I3rTHE3L_0.avi,NonFight,Workers in safety gear are busy on a construction site preparing formwork and rebar for a new floor Multiple tasks are underway for the buildings construction
I9OYGpUd_0.avi,75,"A large, brightly lit supermarket or warehouse-style store is shown with many checkout counters and staff members present, but few customers. No.",NonFight\I9OYGpUd_0.avi,NonFight,A large brightly lit supermarket or warehousestyle is shown with many checkout counters and staff members present but few customers
iE9hzgQD_0.avi,75,A security camera captures parked motorcycles on a quiet street next to a clinic building and a white picket fence under daylight. No,NonFight\iE9hzgQD_0.avi,NonFight,A captures parked motorcycles on a quiet next to a clinic building and a white picket fence under daylight
iJ5Q1tar_0.avi,75,"A commercial yard is filled with various parked vehicles, including cars, vans, and RVs. Some vehicles are behind a fence, while others are on a paved lot. no",NonFight\iJ5Q1tar_0.avi,NonFight,A commercial yard is filled with various parked vehicles including cars vans and RVs Some vehicles are behind a fence while others are on a paved lot
IMA4zYs83Lo_0.avi,75,Police vehicles and officers are gathered on a road with a group of people. Other cars are in the background of this urban scene. no,NonFight\IMA4zYs83Lo_0.avi,NonFight,Police vehicles and officers are gathered on a road with a group of Other cars are in the background of this urban scene
IvimSdBV_0.avi,75,"People are browsing various vendor booths at an indoor event, possibly a trade show. One booth features bicycles, and another prominently displays ""Stretch Lids"" on a banner. Signs: yes Aggressive behaviour: no",NonFight\IvimSdBV_0.avi,NonFight,People are browsing various vendor booths at an event possibly a trade show One booth features bicycles and another prominently displays Stretch Lids on a banner Signs Aggressive behaviour
JECBfnp2ZXc_0.avi,75,"Two people, a woman and a man, walk together in a hallway next to an elevator. A thin, light-colored object appears to connect them as they walk. no",NonFight\JECBfnp2ZXc_0.avi,NonFight,Two a woman and a man walk together in a hallway next to an elevator A thin lightcolored object appears to connect them as they walk
JECBfnp2ZXc_1.avi,75,"A man and woman walk down a hallway towards an elevator. The woman is barefoot, and small items are on the floor near them. no",NonFight\JECBfnp2ZXc_1.avi,NonFight,A man and woman walk down a hallway towards an elevator The woman is barefoot and small items are on the floor near them
JECBfnp2ZXc_2.avi,75,"A person in a white jacket and dark pants walks away from an open elevator in a hallway, carrying an item. No",NonFight\JECBfnp2ZXc_2.avi,NonFight,A person in a white jacket and dark pants walks away from an open elevator in a hallway carrying an item
JOMXfA1R_0.avi,75,"Multiple cars, including taxis and motorcycles, are driving on a busy street at night. The scene is captured from a surveillance camera perspective. no",NonFight\JOMXfA1R_0.avi,NonFight,Multiple cars including taxis and motorcycles are driving on a busy at The scene is captured from a perspective
jpYrguiW_0.avi,75,"Two men are in an office reception area. One stands at a desk near the entrance, while the other waits behind him with a backpack in what appears to be a typical office setting. no",NonFight\jpYrguiW_0.avi,NonFight,Two men are in an office reception area One at a desk near the entrance while the other waits behind him with a backpack in what appears to be a typical office setting
K4qpMWJS_0.avi,75,"A summer scene at a mountain resort shows a market or festival in a green field, with cars on a road and lush ski slopes in the background. no",NonFight\K4qpMWJS_0.avi,NonFight,A summer scene at a mountain resort shows a market or festival in a green field with cars on a road and lush ski slopes in the background
kApoSGPK_0.avi,75,"Multiple people are gathered near elevators. A man in a wheelchair is being assisted by two women, while others stand nearby, some waiting, others observing. no",NonFight\kApoSGPK_0.avi,NonFight,Multiple are gathered near elevators A man in a wheelchair is being assisted by two women while others stand nearby some waiting others observing
kMgCk8Ku_0.avi,75,"A group of people, many wearing red, are entering or gathered inside a store, with one person in a wheelchair and another taking a photo. No",NonFight\kMgCk8Ku_0.avi,NonFight,A group of many wearing red are entering or gathered inside a with one person in a wheelchair and another taking a photo
l82NDOvk_0.avi,75,"A man with a mustache is at a counter, possibly a reception desk, in an indoor space with a patterned carpet. Various items are on the floor and behind the counter. No",NonFight\l82NDOvk_0.avi,NonFight,A man with a mustache is at a possibly a reception desk in an space with a patterned carpet Various items are on the floor and behind the
LKdiIccO_0.avi,75,A woman in a store aisle is looking at her phone while holding a book. Several other people are visible in the background browsing merchandise. no,NonFight\LKdiIccO_0.avi,NonFight,A woman in a aisle is looking at her phone while holding a book Several other are visible in the background browsing merchandise
LoQZojhn_0.avi,75,"This security camera footage shows the interior of a shop with shelves, an ice cream freezer, tables, and two large yellow balloons. The shop appears empty and calm. no",NonFight\LoQZojhn_0.avi,NonFight,This footage shows the interior of a shop with shelves an ice cream freezer tables and two large yellow balloons The shop appears empty and calm
LruY67tu_0.avi,75,"Three men walk past a road barrier with separate lanes for cars and bicycles, flanked by trees and buildings on a bright day. yes",NonFight\LruY67tu_0.avi,NonFight,Three men walk past a road barrier with separate lanes for cars and bicycles flanked by trees and buildings on a bright day
LtfqEsod_0.avi,75,"A rainy day street scene shows people walking, cars driving on wet asphalt, and market stalls in the background. Many individuals carry umbrellas. No",NonFight\LtfqEsod_0.avi,NonFight,A rainy day scene shows walking cars driving on wet asphalt and market stalls in the background Many individuals carry umbrellas
MrEU15Ug_0.avi,75,"A spacious hotel lobby features marble floors, multiple seating areas, and a central floral arrangement. Several people are walking or standing in the well-lit space. No",NonFight\MrEU15Ug_0.avi,NonFight,A spacious hotel lobby features marble floors multiple seating areas and a central floral arrangement Several are walking or standing in the welllit space
mwuiYEBdkJs_0.avi,75,A child runs across a tiled floor in a brightly lit room with a table in the foreground and a couch on the left. No,NonFight\mwuiYEBdkJs_0.avi,NonFight,A child runs across a tiled floor in a brightly lit room with a table in the foreground and a couch on the left
mwuiYEBdkJs_1.avi,75,"Several people are gathered in a brightly lit indoor space, featuring a dining table and sofa. Two children stand in the middle ground, seemingly interacting. No",NonFight\mwuiYEBdkJs_1.avi,NonFight,Several are gathered in a brightly lit space featuring a dining table and sofa Two children stand in the middle ground seemingly interacting
MxkTo5F-nvU_0.avi,75,"A person is walking next to a parked blue SUV on a paved outdoor driveway, with a garden and buildings visible in the background. No",NonFight\MxkTo5F-nvU_0.avi,NonFight,A person is walking next to a parked blue SUV on a paved outdoor driveway with a garden and buildings visible in the background
myaBOqJ3_0.avi,75,"An urban intersection features shops, pedestrians walking on sidewalks, and a visible red traffic light. Train tracks run alongside the street. Long shadows suggest morning or late afternoon. No",NonFight\myaBOqJ3_0.avi,NonFight,An urban intersection features shops pedestrians walking on sidewalks and a visible red traffic light Train tracks run alongside the Long shadows suggest morning or late afternoon
N8M1mmW9_0.avi,75,A store interior displaying numerous gas tanks and kitchen stoves on shelves. No,NonFight\N8M1mmW9_0.avi,NonFight,A interior displaying numerous gas tanks and kitchen stoves on shelves
NeyOxUHJ_0.avi,75,"People are in a store or cafe with shelves of products. One person is at a counter, another preparing something, and a man is seated at a table, eating. no",NonFight\NeyOxUHJ_0.avi,NonFight,People are in a or cafe with shelves of products One person is at a another preparing something and a man is seated at a table eating
ngv36FBY_0.avi,75,Customers are dining and socializing at a busy retro diner with counter seating and tables. Staff are working behind the counter. No,NonFight\ngv36FBY_0.avi,NonFight,Customers are dining and socializing at a busy retro diner with seating and tables Staff are working behind the
Nlopikk0zhE_0.avi,75,"An altercation appears to be taking place in a bar, with one person on the floor near an overturned chair and several individuals gathered. Yes",NonFight\Nlopikk0zhE_0.avi,NonFight,An altercation appears to be taking place in a bar with one person on the floor near an overturned chair and several individuals gathered
NnUOjff0_0.avi,75,"Several customers are inside a convenience store. A man in a light blue shirt stands near the counter, while others browse shelves and coolers in what appears to be a typical day. no",NonFight\NnUOjff0_0.avi,NonFight,Several customers are inside a convenience A man in a light blue shirt near the while others browse shelves and coolers in what appears to be a typical day
NoUdd8wq_0.avi,75,"An empty, modern office or business lobby with a reception desk, various seating areas, and signs on the walls is shown. no",NonFight\NoUdd8wq_0.avi,NonFight,An empty modern office or business lobby with a reception desk various seating areas and signs on the walls is shown
NQpYodM6_0.avi,75,"A street scene shows cars driving on a road with buildings, trees, and sidewalks. A black SUV is in the foreground, and other vehicles are further down the street. no",NonFight\NQpYodM6_0.avi,NonFight,A scene shows cars driving on a road with buildings trees and sidewalks A black SUV is in the foreground and other vehicles are further down the
nTsOksk7_0.avi,75,A Poland Spring delivery truck and a white car are parked in a snowy lot. A worker in a high-vis vest is near the truck. no,NonFight\nTsOksk7_0.avi,NonFight,A Poland Spring delivery truck and a white car are parked in a snowy lot A worker in a highvis vest is near the truck
nuf-d5GugL0_0.avi,75,"Uniformed personnel attend to a person lying on the floor amidst debris, while others observe from behind a counter. No",NonFight\nuf-d5GugL0_0.avi,NonFight,Uniformed personnel attend to a person lying on the floor amidst debris while others observe from behind a
nuf-d5GugL0_1.avi,75,A cafeteria scene with customers at a counter and an employee working. The floor is covered with scattered white and yellow confetti or paper pieces. no,NonFight\nuf-d5GugL0_1.avi,NonFight,A cafeteria scene with customers at a and an employee working The floor is covered with scattered white and yellow confetti or paper pieces
nuf-d5GugL0_2.avi,75,"People are gathered indoors; a person in uniform stands on the left, while another handles a computer monitor at a counter. Paper or confetti is scattered on the floor. no",NonFight\nuf-d5GugL0_2.avi,NonFight,People are gathered indoors a person in uniform on the left while another handles a computer monitor at a Paper or confetti is scattered on the floor
nVdn1krnTCQ_0.avi,75,"Four individuals are in a restaurant setting. A person in the center, facing right, appears to be in an agitated or confrontational posture towards two others. One person observes from the left. yes",NonFight\nVdn1krnTCQ_0.avi,NonFight,Four individuals are in a restaurant setting A person in the center facing right appears to be in an agitated or confrontational posture towards two others One person observes from the left
nVdn1krnTCQ_1.avi,75,"Two people struggle near a counter in a restaurant, while another person lies on the checkered floor. This suggests a violent incident. yes",NonFight\nVdn1krnTCQ_1.avi,NonFight,Two struggle near a in a restaurant while another person lies on the checkered floor This suggests a violent incident
nVdn1krnTCQ_2.avi,75,"Two people are in a diner setting. One person on the right is kicking or throwing a basket on the checkered floor, while the other person stands on the left. yes",NonFight\nVdn1krnTCQ_2.avi,NonFight,Two are in a diner setting One person on the right is kicking or throwing a basket on the checkered floor while the other person on the left
NW4ndzCa_0.avi,75,"A person carries a large, dark object covering their head while walking through a glass doorway. A car is visible in the foreground, suggesting a security camera view. no",NonFight\NW4ndzCa_0.avi,NonFight,A person carries a large dark object covering their head while walking through a glass doorway A car is visible in the foreground suggesting a view
NWIc3Yat_0.avi,75,"An empty indoor space is shown with three chairs, stacked boxes, and storage drawers. A patterned wall and floor rug are visible. No",NonFight\NWIc3Yat_0.avi,NonFight,An empty space is shown with three chairs stacked boxes and storage drawers A patterned wall and floor rug are visible
NWqRgoGh_0.avi,75,"A large gray rectangle is centered on a black background, filling most of the frame. No",NonFight\NWqRgoGh_0.avi,NonFight,A large gray rectangle is centered on a black background filling most of the frame
NYvOWjLU_0.avi,75,A CCTV camera shows people and several motorcycles parked in an outdoor area. One person stands near a delivery bike with a large box. no,NonFight\NYvOWjLU_0.avi,NonFight,A CCTV shows and several motorcycles parked in an outdoor area One person near a delivery bike with a large box
O2rd3LTv_0.avi,75,"A man interacts with a smiling female receptionist at a hotel lobby desk. The lobby features a sofa, chairs, and a large colorful painting. No",NonFight\O2rd3LTv_0.avi,NonFight,A man interacts with a smiling female receptionist at a hotel lobby desk The lobby features a sofa chairs and a large colorful painting
Ob0YCDgS_0.avi,75,"People are walking through an indoor shopping area with various electronics stores, captured by a security camera. The scene appears calm and ordinary. no",NonFight\Ob0YCDgS_0.avi,NonFight,People are walking through an shopping area with various electronics stores captured by a The scene appears calm and ordinary
