video_name,frame_number,response,Folder,Label
6Dej3-k3MRE_2.avi,128,"People are waiting and walking on a subway platform with a colorful mural. A map stand is visible, and trains run along the track. No",NonFight\6Dej3-k3MRE_2.avi,NonFight
6hots6jj_0.avi,75,"A silver car approaches a security gate with a barrier arm at an entrance. A motorcycle is parked on the left, near a guard booth and wet pavement. No",NonFight\6hots6jj_0.avi,NonFight
6JmCJbug_0.avi,141,Three people are interacting on a walkway beside a parking area. One person appears to be holding another's arm during the interaction. yes,NonFight\6JmCJbug_0.avi,NonFight
6mrIIcAQ2fI_0.avi,75,"Two cars, one silver and one black, are parked in what appears to be a police department garage or lot. The black car is connected to an unseen object. No",NonFight\6mrIIcAQ2fI_0.avi,NonFight
6mrIIcAQ2fI_1.avi,75,"A person walks past a silver minivan and a black sports car in a parking area or gas station at night, captured by surveillance footage. No",NonFight\6mrIIcAQ2fI_1.avi,NonFight
6MSwCc0a_0.avi,94,"People are working at desks in an office cubicle area while others walk in an open reception space, observed from an overhead perspective. no",NonFight\6MSwCc0a_0.avi,NonFight
6n48sGUq_0.avi,101,"An indoor showroom or office is visible, with a man at a desk, tables, chairs, display shelves of electronic equipment, and a fish tank. No.",NonFight\6n48sGUq_0.avi,NonFight
6YmBBzyX_0.avi,131,"People are working and interacting in a modern, open-plan office environment. Several individuals are at desks with computers, while others are standing and conversing. no",NonFight\6YmBBzyX_0.avi,NonFight
7-e3_UW7L7U_0.avi,24,"Numerous shoppers are seen moving through a busy supermarket or retail store aisles, browsing merchandise under an ""EXIT"" sign, from an overhead perspective. no",NonFight\7-e3_UW7L7U_0.avi,NonFight
7icHwpC_d44_0.avi,30,"A person on a white and yellow motorcycle is at an RBS ATM outside a bank, while another person walks by on the left. no",NonFight\7icHwpC_d44_0.avi,NonFight
7KXPekwe_0.avi,32,Two men are standing in a store filled with electronics on shelves and display cases. No.,NonFight\7KXPekwe_0.avi,NonFight
7QgVKRHB_0.avi,75,"Several cars are parked along a street on a sunny day, with more vehicles visible in the background near buildings and trees. no",NonFight\7QgVKRHB_0.avi,NonFight
7qtRgyFsk3s_0.avi,94,A man carries an unconscious person over his shoulder while another man takes a photo of a parked car on a city street at night. no,NonFight\7qtRgyFsk3s_0.avi,NonFight
7qtRgyFsk3s_1.avi,81,"Two individuals are attending to a person lying on the ground on a sidewalk, while another person walks by. The situation's cause is unclear. no",NonFight\7qtRgyFsk3s_1.avi,NonFight
7R1m3V8C30g_0.avi,124,"People are working at computers in an office setting. Some individuals are standing and moving around, appearing to engage in casual conversation. no",NonFight\7R1m3V8C30g_0.avi,NonFight
7R1m3V8C30g_1.avi,77,"People are working and interacting in a casual office setting. Some are at computers, others are standing and talking. The atmosphere appears relaxed. no",NonFight\7R1m3V8C30g_1.avi,NonFight
80ySNph9_0.avi,41,"Two men are shaking hands in a well-furnished office, while a woman observes from behind a desk. The scene is captured by a security camera. no",NonFight\80ySNph9_0.avi,NonFight
85dkGMed_0.avi,75,"A busy street intersection in India shows numerous cars, auto-rickshaws, motorcycles, and pedestrians navigating heavy daytime traffic. no",NonFight\85dkGMed_0.avi,NonFight
86lUShJD_0.avi,78,"A man in a white shirt gestures emphatically while standing in a cluttered office, with another man seated at a desk nearby. Yes",NonFight\86lUShJD_0.avi,NonFight
88ndrvAZpE8_0.avi,0,"An overhead view of a street shows parked cars, a road, and a sidewalk. A timestamp and ""fight Detected: false"" overlay are visible. no",NonFight\88ndrvAZpE8_0.avi,NonFight
88ndrvAZpE8_1.avi,36,Several people are walking on a street with parked cars. A timestamp and 'fightDetected: false' are displayed by the CCTV system. no,NonFight\88ndrvAZpE8_1.avi,NonFight
8MuRpAyP_0.avi,75,"A person in a winter coat is shopping in a store aisle, examining items displayed on shelves and counters. The store appears to sell many small parts. no",NonFight\8MuRpAyP_0.avi,NonFight
8pKKdS7rhXo_0.avi,21,An inmate in orange walks past two correctional officers in a correctional facility intake area. A news overlay states an officer was attacked by an inmate. yes,NonFight\8pKKdS7rhXo_0.avi,NonFight
8PuNOqvh_0.avi,75,"An empty convenience store or fast-food restaurant is seen from an overhead security camera, displaying counters, shelves, and kitchen equipment. No",NonFight\8PuNOqvh_0.avi,NonFight
8SWZq5we_fk_0.avi,75,"A person stands in a parking lot, appearing to point something, while dark stains are visible on the ground amidst parked cars. yes",NonFight\8SWZq5we_fk_0.avi,NonFight
8SWZq5we_fk_1.avi,8,"Multiple people and cars are in a parking lot at night. Some car doors and a hood are open, with individuals gathered around them. no",NonFight\8SWZq5we_fk_1.avi,NonFight
8SWZq5we_fk_2.avi,35,"A person stands by an open car door in a dimly lit parking lot with several vehicles. Text reads ""Arnold Police Department."" no",NonFight\8SWZq5we_fk_2.avi,NonFight
8U6x0VMW_0.avi,75,"People walk down a school hallway. A child rides a scooter while others walk, passing a yellow cleaning cart. no",NonFight\8U6x0VMW_0.avi,NonFight
8VqTmuq4HcI_0.avi,93,"Two men are conversing by a parked SUV on a sidewalk in Pico Rivera, CA. One man has a leaf blower strapped to his back. no",NonFight\8VqTmuq4HcI_0.avi,NonFight
8VqTmuq4HcI_1.avi,36,"Two men walk on a sidewalk next to a silver SUV, one wearing a leaf blower, with a street and parked cars in the background. no",NonFight\8VqTmuq4HcI_1.avi,NonFight
8VqTmuq4HcI_2.avi,43,Two men are standing near a parked SUV on a sunny day in Pico Rivera. Other vehicles are visible in the background parking lot. no,NonFight\8VqTmuq4HcI_2.avi,NonFight
9CeKXVvD_0.avi,89,"People are working in what appears to be an office or stockroom. Two people are at desks, and one person on the floor is sorting boxes. No.",NonFight\9CeKXVvD_0.avi,NonFight
9C_LQa7nnFg_0.avi,3,"A person runs quickly on a city sidewalk at night past parked cars, illuminated by headlights. Another individual is further down the street. yes",NonFight\9C_LQa7nnFg_0.avi,NonFight
9C_LQa7nnFg_1.avi,24,"At night, a person interacts with an open car trunk while another individual stands near a parked car on the street. No",NonFight\9C_LQa7nnFg_1.avi,NonFight
9C_LQa7nnFg_2.avi,75,"A person is seen leaning into an open car trunk on a street at night, with other vehicles parked. The scene shows no aggressive behavior. no",NonFight\9C_LQa7nnFg_2.avi,NonFight
9F6pZn73_0.avi,0,"Two individuals are at a store counter. One is leaning over towards the register, while the other stands close behind. yes",NonFight\9F6pZn73_0.avi,NonFight
9GFNxpur_0.avi,75,"A street scene shows parked cars, scattered sand, and a person walking away. Buildings line the street under a clear sky. no",NonFight\9GFNxpur_0.avi,NonFight
9haGKtHJ_0.avi,60,"People are working and interacting in a large, brightly lit open-plan office filled with numerous cubicles. Individuals are visible at their workstations and standing. No",NonFight\9haGKtHJ_0.avi,NonFight
9Jss3rP1_0.avi,36,"Several people are working at desks in an office setting, using computers and other office equipment. No",NonFight\9Jss3rP1_0.avi,NonFight
9N4HikpX_0.avi,75,Daytime CCTV view shows a yellow DHL delivery van and several parked cars in an outdoor lot next to a brick building. no,NonFight\9N4HikpX_0.avi,NonFight
9nFtxkJ7ywg_0.avi,78,Two individuals are struggling on a sidewalk next to parked cars; one person appears to be pulling or grabbing the other who is running. Yes,NonFight\9nFtxkJ7ywg_0.avi,NonFight
9qjOCoE7_0.avi,75,"A daytime webcam view shows a quiet village square with an old building, a red van in a parking lot, and benches along a paved area. no",NonFight\9qjOCoE7_0.avi,NonFight
9U8J4abJGDg_0.avi,75,"Multiple vehicles, including a truck, SUV, and cars, are navigating a road intersection marked with crosswalks and directional arrows, viewed from an overhead perspective. no",NonFight\9U8J4abJGDg_0.avi,NonFight
9uvZbSsy_0.avi,0,"Night street scene with illuminated buildings, several cars, and motorcycles. A yellow car is driving, while others are parked. A bright sign stands out. No",NonFight\9uvZbSsy_0.avi,NonFight
a2kw3cfb_0.avi,2,"An empty office or workspace with desks, shelves, and various equipment is seen from a wide-angle, likely surveillance, perspective. no",NonFight\a2kw3cfb_0.avi,NonFight
a2qLzOu_n0s_0.avi,143,"Multiple individuals are involved in a physical altercation, possibly a robbery, at a betting shop. One person flees while a staff member and another customer observe. yes",NonFight\a2qLzOu_n0s_0.avi,NonFight
a39igxDY_0.avi,75,"A grayscale security camera view shows an outdoor residential area with a patio, bench, large tree, potted plants, and a gate. Strong shadows are visible. no",NonFight\a39igxDY_0.avi,NonFight
a7gBQaAFEtw_0.avi,64,"One man appears slumped against a wall, possibly injured or distressed, while another man stands near the open doorway of a garage. Yes",NonFight\a7gBQaAFEtw_0.avi,NonFight
a7gBQaAFEtw_1.avi,53,"Two men are in a garage. One stands with his back to the camera, while another sits against the wall. A black car is visible outside. no",NonFight\a7gBQaAFEtw_1.avi,NonFight
a7gBQaAFEtw_2.avi,75,"A man sits calmly in a cluttered office, looking at his phone. A desk with a monitor and various items is in front of him. A doorway leads to another room. no",NonFight\a7gBQaAFEtw_2.avi,NonFight
a7gBQaAFEtw_3.avi,32,"A masked figure enters a room where an individual is engrossed in their phone at a desk, seemingly unaware of the new arrival. Yes",NonFight\a7gBQaAFEtw_3.avi,NonFight
a7gBQaAFEtw_4.avi,75,"Two people are in a garage. One is sitting near an open door, and another stands nearby. Tools and equipment are visible around the workshop. no",NonFight\a7gBQaAFEtw_4.avi,NonFight
a7gBQaAFEtw_5.avi,75,"A person is sitting in a garage/workshop, surrounded by tools, a red toolbox, a vehicle lift, and motorcycles. The date and time are visible. Aggressive behavior: no",NonFight\a7gBQaAFEtw_5.avi,NonFight
AbD9xwut_0.avi,128,"An open-plan office features rows of cubicles where several people are working or interacting. A woman stands smiling in the central aisle, amidst a calm and professional atmosphere. No.",NonFight\AbD9xwut_0.avi,NonFight
Ae3RYgGF_0.avi,75,"A large red mat lies on the ground in front of glass entrance doors of a modern building, with reflections visible in the glass. no",NonFight\Ae3RYgGF_0.avi,NonFight
AEGjLggu_0.avi,75,"A lumber yard is shown from above, featuring large stacks of timber and building materials. A forklift is operating near a warehouse, and vehicles are visible. no",NonFight\AEGjLggu_0.avi,NonFight
AF4Rk1I2_0.avi,33,Two men are running quickly on a paved street lined with shops and parked cars. One man appears to be chasing the other. yes,NonFight\AF4Rk1I2_0.avi,NonFight
AG0ofjSP_0.avi,75,"A silver minivan is parked with all its doors open, a person stands nearby. Other vehicles and a building are visible in an outdoor lot. No.",NonFight\AG0ofjSP_0.avi,NonFight
aGfwZ3E4_0.avi,62,"Two women are at glass doors, one entering and one leaving. Another person walks into a lobby on the right. The scene is captured by a security camera. No",NonFight\aGfwZ3E4_0.avi,NonFight
ajJRyYZUEtA_0.avi,75,Several people are on a street; a man walks on the sidewalk while a group of three stands near a parked car. Another car is parked further up the street. no,NonFight\ajJRyYZUEtA_0.avi,NonFight
ajJRyYZUEtA_1.avi,75,"People are gathered around a car in a courtyard, while others walk nearby. A man strolls on the sidewalk next to a building and grassy area. yes",NonFight\ajJRyYZUEtA_1.avi,NonFight
ajJRyYZUEtA_2.avi,75,"A group of people are gathered around a black car on a residential street, seemingly in a heated confrontation. Another person walks on the sidewalk. yes",NonFight\ajJRyYZUEtA_2.avi,NonFight
aKgSasWRJ2s_0.avi,127,"A diverse crowd of people is bustling on a busy, lit-up street at night, walking and gathering in a lively urban setting. No",NonFight\aKgSasWRJ2s_0.avi,NonFight
aKK0B4kpKZA_0.avi,1,"A customer appears to punch a Cracker Barrel employee inside the store, as reported by the news overlay. Other people are nearby in the retail area. Yes",NonFight\aKK0B4kpKZA_0.avi,NonFight
Am9mUxPTvK4_0.avi,75,"A woman walks on a sidewalk carrying an item, while a car is on the street in the distance, captured by a security camera. No",NonFight\Am9mUxPTvK4_0.avi,NonFight
aoFX2ZCB_0.avi,75,"Two people are intimately embracing or kissing inside an elevator, captured from an overhead camera perspective. No",NonFight\aoFX2ZCB_0.avi,NonFight
API3q8TBGu4_0.avi,72,A security camera view of a bar shows patrons and a female bartender behind the counter at night. No.,NonFight\API3q8TBGu4_0.avi,NonFight
API3q8TBGu4_1.avi,75,The image displays an overhead security camera view of a static commercial kitchen or serving line late at night. No clear activity or individuals are visible. no,NonFight\API3q8TBGu4_1.avi,NonFight
aQysMqg0K7M_0.avi,75,"A nighttime street scene at Canal & Elk shows vehicles and pedestrians. A person stands in the street near a car, possibly directing traffic, while others walk on sidewalks. No",NonFight\aQysMqg0K7M_0.avi,NonFight
aQysMqg0K7M_1.avi,75,"A police SUV is on Canal & Elk at night, with multiple pedestrians and other vehicles present. One person is near the ground by a palm tree. no",NonFight\aQysMqg0K7M_1.avi,NonFight
aQysMqg0K7M_2.avi,67,"Emergency vehicles with flashing lights line a street at night. A person walks on the sidewalk carrying an object, near a parked police car. No",NonFight\aQysMqg0K7M_2.avi,NonFight
aQysMqg0K7M_3.avi,1,"Emergency vehicles with flashing lights and several people, including uniformed personnel, are on a street at night, indicating an incident response. no",NonFight\aQysMqg0K7M_3.avi,NonFight
aRvWjteA_0.avi,81,"Patrons are dining and socializing in a restaurant and bar area, with staff attending. It appears to be an evening scene. no",NonFight\aRvWjteA_0.avi,NonFight
arXD3QM2_0.avi,0,"An office is bustling with employees working diligently at their individual desks and computers, surrounded by plants and wall decor. No",NonFight\arXD3QM2_0.avi,NonFight
as4zD6d86q0_0.avi,1,"A store interior shows a firearm pointed into the scene, with papers scattered on the counter and a person visible near a ""Post Office"" sign. yes",NonFight\as4zD6d86q0_0.avi,NonFight
AsGAgf8U2rk_0.avi,98,"Several people are gathered near a lowered barrier gate on a paved area, with a white car in the background. no",NonFight\AsGAgf8U2rk_0.avi,NonFight
Assault005_x264_0.avi,0,A blurry dark animal moves past a white trash bin and a pile of gravel in a dimly lit outdoor setting at night. no,NonFight\Assault005_x264_0.avi,NonFight
Assault005_x264_1.avi,11,"A blurry, black and white security camera still shows several people outdoors at night. One person walks past trash cans and a garden area. No",NonFight\Assault005_x264_1.avi,NonFight
Assault009_x264_0.avi,107,"Four people are seated at a table in a pub or restaurant, engaged in conversation. Another person is visible in the background further inside. No",NonFight\Assault009_x264_0.avi,NonFight
Assault009_x264_1.avi,103,"People are gathered in a dimly lit bar or restaurant. Four individuals sit at a table in the foreground, with one looking at a device. Others are visible in the background. no",NonFight\Assault009_x264_1.avi,NonFight
Assault010_x264_0.avi,24,"A group of people are in a dormitory-like room, some lying on beds, one sitting on a cot in striped clothing, and another standing. no",NonFight\Assault010_x264_0.avi,NonFight
Assault010_x264_1.avi,66,"A group of people, some appearing to be children, are in a room with cots and tables. One individual in striped pajamas stands holding a stick-like object. No.",NonFight\Assault010_x264_1.avi,NonFight
Assault011_x264_0.avi,30,"Two men are visible on a street with parked motorcycles and scooters. One man walks past a doorway while another stands near it, both appearing calm. No",NonFight\Assault011_x264_0.avi,NonFight
Assault011_x264_1.avi,66,"An outdoor street scene shows parked motorcycles and people walking. Two men are in the foreground, while others move near shops in the background. No",NonFight\Assault011_x264_1.avi,NonFight
AszvEN7z_0.avi,127,"A bustling street scene with motorcycles, cars, and pedestrians on a road lined with buildings. People are crossing the street and walking on sidewalks. no",NonFight\AszvEN7z_0.avi,NonFight
ATDMY6PzK9U_0.avi,1,"A building hallway with office doors, stairs, an information board, and a trash can. A person walks in the distance. no",NonFight\ATDMY6PzK9U_0.avi,NonFight
az7WDDFT_0.avi,75,"A man in a red shirt sits at a desk, looking at objects under a security camera. The office has a checkered floor and various furniture. no",NonFight\az7WDDFT_0.avi,NonFight
B3UdlWcs_0.avi,82,"Customers are dining and moving about in a busy, well-lit restaurant with red chairs and white tables, creating a lively but orderly atmosphere. no",NonFight\B3UdlWcs_0.avi,NonFight
B6DO4tXb_0.avi,3,A man is holding a child on a wooden deck in a backyard with outdoor furniture and a playhouse. no,NonFight\B6DO4tXb_0.avi,NonFight
b6XfVAZC9Zs_0.avi,14,"A person stands behind a counter in a well-lit retail store, which displays numerous electronic accessories and devices in glass cases. No",NonFight\b6XfVAZC9Zs_0.avi,NonFight
b6XfVAZC9Zs_1.avi,97,"Two men are interacting in a store with display cases. One man is behind a counter, and the other stands opposite him. No",NonFight\b6XfVAZC9Zs_1.avi,NonFight
b6XfVAZC9Zs_2.avi,37,"Two individuals are taking items from a store counter and a drawer, indicating a theft or robbery in progress. No",NonFight\b6XfVAZC9Zs_2.avi,NonFight
b9I5dDvH_0.avi,50,"Several people are working on computers at desks in a brightly lit indoor office environment, appearing focused on their tasks. No",NonFight\b9I5dDvH_0.avi,NonFight
bd48s5BpoGY_0.avi,6,"A person is seen near a parked gold car on a street at night, with other vehicles and a crosswalk visible. A sign advertises beer. No",NonFight\bd48s5BpoGY_0.avi,NonFight
BEoVUtDm_0.avi,3,"An overhead view shows a person handling money at a counter with two cash registers, baked goods, and a bag. No.",NonFight\BEoVUtDm_0.avi,NonFight
bK1saynI_0.avi,75,"A person in a black uniform stands with hands on hips near a food stall entrance, looking out towards parked motorbikes and trees. no",NonFight\bK1saynI_0.avi,NonFight
BKtajPcB_0.avi,73,A person pushes a shopping cart through automatic glass doors at a store entrance. Red balloons and floral displays decorate the foreground. No,NonFight\BKtajPcB_0.avi,NonFight
BOLcNZ5O_0.avi,64,An overhead view of a convenience store counter shows an employee assisting a customer in what appears to be a routine transaction. Other people are also present. No.,NonFight\BOLcNZ5O_0.avi,NonFight
BOt8ZMpM_0.avi,75,A white dog explores a grassy lawn next to a street with parked cars. A brick building and steps with handrails are visible in the foreground. No,NonFight\BOt8ZMpM_0.avi,NonFight
BpargJW29Wo_0.avi,0,"Several individuals are in what appears to be a holding cell or dormitory. Most are resting or sleeping on benches and the floor, while one person stands reading. no",NonFight\BpargJW29Wo_0.avi,NonFight
BpargJW29Wo_1.avi,12,People are resting and sleeping on the floor and benches in a crowded holding cell or correctional facility. No.,NonFight\BpargJW29Wo_1.avi,NonFight
bpbiA2sr_0.avi,34,"People are shopping in a brightly lit supermarket aisle with shelves stocked with various products. A man and a woman are in the foreground, conversing, while other shoppers are visible further back. No.",NonFight\bpbiA2sr_0.avi,NonFight
bQHNsRpQOIE_0.avi,75,"Two cars are stopped on a street, with several people gathered near one vehicle under streetlights, possibly after a collision. No",NonFight\bQHNsRpQOIE_0.avi,NonFight
bQHNsRpQOIE_1.avi,75,"A nighttime street scene shows several cars, including one with an open door, and groups of people on the sidewalk. No",NonFight\bQHNsRpQOIE_1.avi,NonFight
bQHNsRpQOIE_2.avi,0,"A person in camouflage rapidly exits a white car on a street, with other vehicles and individuals present. The scene suggests a dynamic stop or encounter. yes",NonFight\bQHNsRpQOIE_2.avi,NonFight
bUaC34RU_0.avi,75,"An unoccupied small store or workshop, featuring a desk with office equipment and shelves stocked with various products, including boxes and spools of wire, all neatly arranged. no",NonFight\bUaC34RU_0.avi,NonFight
BUjGBAPb_0.avi,28,"An elevated view shows a busy pedestrian street with many people walking, some blurred by motion. Shops and trees line the bustling urban area. No",NonFight\BUjGBAPb_0.avi,NonFight
c1bRFt0x_0.avi,75,"An outdoor parking lot with various cars, a large red truck, and industrial buildings in the background under a bright sky. no",NonFight\c1bRFt0x_0.avi,NonFight
c1PJngmt_0.avi,39,"An indoor car dealership or service center shows customers waiting and interacting with staff, alongside a kids' play area. The atmosphere appears calm. No.",NonFight\c1PJngmt_0.avi,NonFight
C3cT1JGv_0.avi,17,"A bustling shopping street in Vienna is filled with people walking and relaxing near historic buildings, a statue, and a central monument. No",NonFight\C3cT1JGv_0.avi,NonFight
C4SQF-UZzkA_0.avi,49,"A convenience store scene shows an employee at the counter, a customer walking towards the exit with items, and another person waiting in the foreground. no",NonFight\C4SQF-UZzkA_0.avi,NonFight
C4SQF-UZzkA_1.avi,66,"Inside a store, a person works at the counter while another stands by fridges. Shelves with various products are visible. no",NonFight\C4SQF-UZzkA_1.avi,NonFight
C4SQF-UZzkA_2.avi,118,"Inside a convenience store, several customers and two staff members are present. People are at the checkout, browsing shelves, and one is using a phone. The scene appears calm and routine. no",NonFight\C4SQF-UZzkA_2.avi,NonFight
C76VU1PQ_0.avi,75,"A green truck drives down a sunny street lined with buildings and awnings, past an ATM on the right. No",NonFight\C76VU1PQ_0.avi,NonFight
c7j3qEqO_0.avi,81,"A busy restaurant scene with multiple groups of people dining, eating, and socializing at various tables. no",NonFight\c7j3qEqO_0.avi,NonFight
C7sNO3e2_0.avi,60,"Three people are playing cards at a casino table under a large lamp. Two players face the dealer, with slot machines in the background. no",NonFight\C7sNO3e2_0.avi,NonFight
C7Ty4ui5_0.avi,75,"An overhead view of a mostly empty office with many cubicles. A few individuals are seated at their desks, and the space appears quiet and orderly. no",NonFight\C7Ty4ui5_0.avi,NonFight
cAp5A44HRS8_0.avi,31,"Night-time CCTV footage shows a white SUV driving on a street. Several men are standing and sitting around, observing the vehicle or each other. no",NonFight\cAp5A44HRS8_0.avi,NonFight
cAp5A44HRS8_1.avi,101,"People gather on a street at night, with some standing near parked cars and others sitting at tables, captured by CCTV. no",NonFight\cAp5A44HRS8_1.avi,NonFight
cErr6pCN_0.avi,75,"A street scene shows multiple cars parked and driving, with a white SUV in the foreground. Houses line the residential street. No",NonFight\cErr6pCN_0.avi,NonFight
cfks5NXs_0.avi,75,"Cars are in a parking lot, with one car driving and others parked. An instructional overlay in Korean warns about a potential collision with a car on the right. No",NonFight\cfks5NXs_0.avi,NonFight
cfOKjx8l_0.avi,57,"Two men are behind a bar in a restaurant, with tables and chairs in the background. They appear to be working or waiting. No",NonFight\cfOKjx8l_0.avi,NonFight
CfPgoKqk_0.avi,0,"A woman is preparing food behind a counter in a commercial kitchen or food service area, handling containers near a display case. No",NonFight\CfPgoKqk_0.avi,NonFight
cHsy9xWM_0.avi,30,A man stands in an office while a woman works at a computer. Security cameras are displayed on a wall. No,NonFight\cHsy9xWM_0.avi,NonFight
cJvLTWGs-SE_0.avi,149,"A group of people are walking and standing on a street at night, illuminated by blueish streetlights and tree foliage. no",NonFight\cJvLTWGs-SE_0.avi,NonFight
cJvLTWGs-SE_1.avi,148,"Three men are seen on a paved area at night. One man is bent over, while two others stand near him. It appears to be surveillance footage. no",NonFight\cJvLTWGs-SE_1.avi,NonFight
CKzrrb7E_0.avi,3,"A busy diner scene shows patrons seated at a counter and standing, with a server working behind it. The atmosphere appears casual and active. no",NonFight\CKzrrb7E_0.avi,NonFight
cLsPLNQn_0.avi,75,"An outdoor commercial complex with shops, restaurants, and people dining at tables amidst trees and water features, creating a relaxed atmosphere. No.",NonFight\cLsPLNQn_0.avi,NonFight
cPeNUm31_0.avi,0,"A man stands in an electronics shop, possibly a CCTV store, looking down at a counter with a computer. Various monitors and equipment are on display. No",NonFight\cPeNUm31_0.avi,NonFight
CPGf41PN_0.avi,75,"A street scene with parked cars, people on a sidewalk, a road with a traffic cone, and a harbor with boats in the background on a bright day. No.",NonFight\CPGf41PN_0.avi,NonFight
CqJB8ZWLZ-o_0.avi,37,"In an underground garage, a person in a red dress stands by a white car, while a gold car has its driver's door open nearby. no",NonFight\CqJB8ZWLZ-o_0.avi,NonFight
CqJB8ZWLZ-o_1.avi,103,"Three people are in a parking garage with cars. One person in blue walks across the floor, while two people are near a gold car, and a woman in red stands by a white car. no",NonFight\CqJB8ZWLZ-o_1.avi,NonFight
CqJB8ZWLZ-o_2.avi,75,"Two cars are in an underground parking garage. A gold car is turning, while a white car is parked by a pillar, with a fire extinguisher on the wall. No",NonFight\CqJB8ZWLZ-o_2.avi,NonFight
CqJB8ZWLZ-o_3.avi,0,A woman in a red dress walks in a parking garage with two cars. no,NonFight\CqJB8ZWLZ-o_3.avi,NonFight
cqP8OyUh_0.avi,125,"People are at an airport security checkpoint. Passengers, including a man in a suit and a woman, are placing items into grey bins for screening, with an airport worker overseeing the process. no",NonFight\cqP8OyUh_0.avi,NonFight
cURNFrn5_0.avi,75,"An overhead view shows a red and white van parked on a street with its door open. A man on a bicycle is near bins, while another man stands by a white van in a residential area. No",NonFight\cURNFrn5_0.avi,NonFight
cVYo5yT2_0.avi,95,"Two men are at a reception desk in an office. One leans on the desk while the other stands behind him, looking at the desk. No.",NonFight\cVYo5yT2_0.avi,NonFight
cWJ92fkhME4_0.avi,4,"People are on a platform next to a red and blue vehicle, possibly a train or bus, in what appears to be a public transport area. No",NonFight\cWJ92fkhME4_0.avi,NonFight
cwLtq5Y3_0.avi,5,"Several people are working in a large room with rows of partitions and equipment, with a prominent ladder in the center. no",NonFight\cwLtq5Y3_0.avi,NonFight
d1b2n9qX_0.avi,75,"A spacious, modern airport terminal is largely empty, with a few individuals scattered among advertising displays and queue barriers. no",NonFight\d1b2n9qX_0.avi,NonFight
d3WwO8eM_0.avi,33,"A busy trade show or exhibition is underway, with people mingling around various booths. A woman sits at a desk in the foreground. No",NonFight\d3WwO8eM_0.avi,NonFight
D6cjNRiP_0.avi,20,Several people are interacting in a store. A man in an orange shirt reaches out while women are near the counter and examining items. no,NonFight\D6cjNRiP_0.avi,NonFight
DAMfrqpC_0.avi,125,"A crowd watches a performance with colorful lights in an atrium-like space, possibly a mall or cruise ship. Performers are on a patterned floor, surrounded by spectators. No.",NonFight\DAMfrqpC_0.avi,NonFight
dBllnaSKVfQ_0.avi,0,A U.S. Secret Service police car is parked on a paved area next to a building with a fence and grass on a clear day. No,NonFight\dBllnaSKVfQ_0.avi,NonFight
dDNWfVPw_0.avi,17,"Two cars, a black SUV and a red sedan, are stopped on a street. A driver is visible in the red car, and a parking meter stands nearby. no",NonFight\dDNWfVPw_0.avi,NonFight
DIsQwAdR8MI_0.avi,114,"An overhead view shows several individuals, including a child in pink, in an open area. Two figures on the right appear to be engaged in a physical interaction or struggle. Yes",NonFight\DIsQwAdR8MI_0.avi,NonFight
DjLWv5mr_0.avi,52,"A female staff member assists a student at a counter, likely in a school or cafeteria. The student is handing an item to the staff while others wait. The interaction appears routine. No",NonFight\DjLWv5mr_0.avi,NonFight
dkTzP0SB_0.avi,87,"Several people are in a small, busy room with traditional wooden decor, likely a restaurant or waiting area. Some individuals are standing, while others are in the background. no",NonFight\dkTzP0SB_0.avi,NonFight
DL2gWMZA_0.avi,4,"Two men are working in a store or office. One operates a large printer, while another stands behind a counter with a smaller copier. Shelves filled with products are visible. No",NonFight\DL2gWMZA_0.avi,NonFight
dNDOYLTf_0.avi,30,"An office scene shows people at desks and cubicles. One person peeks over a cubicle partition, seemingly surprising or interacting with another person. no",NonFight\dNDOYLTf_0.avi,NonFight
dOM7frJMFbc_0.avi,42,"Three people are peacefully seated at a table, likely eating a meal in a public establishment. A timestamp ""28/01/20"" is visible. no",NonFight\dOM7frJMFbc_0.avi,NonFight
dOM7frJMFbc_1.avi,107,"Five people are in a grayscale indoor setting, possibly a restaurant or cafe. Two individuals stand, interacting, while three others are seated at a table. A date '28/01/20' is visible. yes",NonFight\dOM7frJMFbc_1.avi,NonFight
dOM7frJMFbc_2.avi,31,"Two individuals are in a physical confrontation, with one grabbing the other's arm, while others sit at a nearby table. The scene is inside a public establishment. Yes",NonFight\dOM7frJMFbc_2.avi,NonFight
dOM7frJMFbc_3.avi,121,"Several people are gathered indoors. Two individuals stand on the left, and two are seated at a table on the right, appearing to be interacting calmly. no",NonFight\dOM7frJMFbc_3.avi,NonFight
dOo2X5wR_0.avi,3,"A silver car drives with its headlights on through a brightly lit, multi-level parking garage. Other vehicles and a person are visible in the background. No.",NonFight\dOo2X5wR_0.avi,NonFight
dP20avzQAf8_0.avi,75,"A silver car is stationary in a parking area, captured by a nighttime surveillance camera. No discernible activity or individuals are clearly visible. No.",NonFight\dP20avzQAf8_0.avi,NonFight
dPV9BZrq_0.avi,137,"An office with many cubicles is shown, where a woman works at a desk and a man stands in an aisle, looking up. Other people are visible in the background. no",NonFight\dPV9BZrq_0.avi,NonFight
DrKgJwIv_0.avi,0,"People are browsing displays and walking through a bright, spacious indoor public area with shops and cafes. A woman is attending a sales counter. No.",NonFight\DrKgJwIv_0.avi,NonFight
